마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,0.56,0.54,0.44,0.44
총 이익,,,,
영업 이익,-18.91,-24.15,-12.19,-11.22
순이익,-31.25,-37.82,-29.53,-26.27
총 자산,112.49,74.36,76.72,69.31
총부채,71.88,99.66,158.84,155.55
총자본,40.61,-25.3,-82.12,-86.24
영업활동 현금,-15.27,-13.43,-13.71,-12.19
투자활동현금흐름,-23.47,-9.84,-2.5,-3.73
재무활동 현금,51.18,14.87,19.34,15.45
현금순변동,12.43,-8.39,3.12,-0.47
