마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,726.15,733.6,711.52,620.79
총 이익,145.27,171.23,153.76,111.46
영업 이익,82.43,111.27,98.13,52.62
순이익,49.43,66.1,49.34,-6.29
총 자산,997.67,958.02,897.55,730.27
총부채,598.67,611.36,618.15,515.34
총자본,399,346.67,279.4,214.93
영업활동 현금,49.01,78.95,192.55,137.65
투자활동현금흐름,-112.2,-43.17,-25.76,-35.12
재무활동 현금,-5.86,-6.26,-14.25,-85.46
현금순변동,-69.05,29.52,152.54,17.11
