마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,2.5,3.09,8.89,17.61
총 이익,2.5,1.69,0.32,6.97
영업 이익,-43.18,-13.62,-26.47,-27.22
순이익,-43.2,-13.63,-26.48,-27.25
총 자산,130.22,21.01,11.84,23.03
총부채,17.47,12,15.81,18.92
총자본,112.75,9.01,-3.98,4.12
영업활동 현금,-29.4,-16.07,-24.04,-22.57
투자활동현금흐름,-35.32,0.12,-0.74,-1.12
재무활동 현금,131.16,26.98,16.86,20.49
현금순변동,66.44,11.03,-7.93,-3.2
