마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,59.97,31.65,42.15,30.23
총 이익,30.09,7.78,20.7,14.03
영업 이익,28.18,6.59,19.74,13.04
순이익,27.78,6.36,19.5,13.01
총 자산,513.96,407.16,344,266.75
총부채,268.62,194.56,159.95,132.49
총자본,245.34,212.6,184.06,134.26
영업활동 현금,-75.99,-25.28,-51.41,-12.06
투자활동현금흐름,,,,
재무활동 현금,75.52,55.66,56.2,18.05
현금순변동,-0.48,30.37,4.79,6
