마감 기준:,2021년 02월 28일,2020년 02월 29일,2019년 02월 28일,2018년 02월 28일
총매출,23.48,31.85,34.55,38.07
총 이익,5.65,11.75,11.97,14.8
영업 이익,-1.71,1.39,3.01,5.22
순이익,-0.9,1.03,2.24,2.96
총 자산,24.95,27.82,26.22,28.94
총부채,5.98,8.46,5.83,9.38
총자본,18.97,19.36,20.39,19.56
영업활동 현금,0.07,4.4,4.02,4.76
투자활동현금흐름,-0.07,-0.91,-0.51,-0.34
재무활동 현금,0.81,-4.05,-4.2,-4.12
현금순변동,0.81,-0.56,-0.69,0.29
