마감 기준:,2021년 09월 30일,2020년 09월 30일,2019년 09월 30일,2018년 09월 30일
총매출,1199.83,1116.27,1037.7,590.12
총 이익,498.17,488.6,442.65,314.11
영업 이익,-15.3,216.91,110.5,160.12
순이익,-68.58,142.83,39.22,110.04
총 자산,2150.89,2376.47,2261.77,780.97
총부채,1271.95,1302.15,1281.39,114.28
총자본,878.94,1074.31,980.38,666.69
영업활동 현금,270.61,287.28,174.98,168.87
투자활동현금흐름,-166.36,-124.25,-1232.98,-22.75
재무활동 현금,-175.34,-97.66,894.43,-197.56
현금순변동,-71.38,68.86,-164.43,-44.97
