마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,1805.16,1229.21,1249.13,1213.99
총 이익,670.36,431.12,465.81,435.28
영업 이익,275.99,134.33,200.61,154.48
순이익,228.76,98.09,153.25,104.02
총 자산,2194.49,1979.46,1639.38,1526.37
총부채,957.25,1015.64,532.96,594.91
총자본,1237.24,963.82,1106.42,931.46
영업활동 현금,338.54,187.22,229.77,185.57
투자활동현금흐름,-144.23,-106.77,-100.43,-88.94
재무활동 현금,-158.44,-54.3,-112.43,-51.91
현금순변동,46.29,61.02,17.67,36.63
