마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,213.24,12.08,6.84,7.85
총 이익,131.15,5.83,0.74,2.03
영업 이익,-22.36,-19.32,-8.09,-59.37
순이익,-7.93,-12.67,-20.04,-58.01
총 자산,1530.94,280.15,30.38,13.86
총부채,173.62,3.08,4.14,8.07
총자본,1357.32,277.07,26.24,5.79
영업활동 현금,-86.38,-11.15,-15.41,-19.05
투자활동현금흐름,-490.33,-32.83,-3.25,-24.86
재무활동 현금,665.64,259.92,25.88,2.49
현금순변동,88.93,215.94,7.21,-41.43
