마감 기준:,2021년 06월 30일,2020년 06월 30일,2019년 06월 30일,2018년 06월 30일
총매출,396.29,382.93,418.79,404.9
총 이익,159.51,149.72,162.65,161.69
영업 이익,12.29,12.54,0.58,-3.8
순이익,-6.31,3.83,-16.43,-23.9
총 자산,480.1,490.93,438.18,378.73
총부채,411.26,427.29,388.31,330.1
총자본,68.84,63.63,49.87,48.63
영업활동 현금,38.51,-1.47,-29.64,18.33
투자활동현금흐름,-2.4,-3.73,-4.31,17.77
재무활동 현금,-28.8,26.7,28.47,-27.45
현금순변동,8.29,21.73,-5.36,8.3
