마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,589.8,568.1,546.16,520.19
총 이익,363.46,348.95,326.36,300.67
영업 이익,104.53,106.28,100.26,86.56
순이익,48.19,6.22,37.52,28.67
총 자산,984.56,1000.48,932.12,739.85
총부채,1357.65,1293.64,1135.8,888.85
총자본,-373.1,-293.17,-203.68,-149
영업활동 현금,170.26,140.32,148.81,133.92
투자활동현금흐름,-69.92,-55.95,-46.96,-49.94
재무활동 현금,-140.82,-116,22.02,-52.55
현금순변동,-42.68,-28.12,123.33,29.08
