마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,53.42,51.95,53.94,50.95
순이익,20.38,16.08,17.47,16.15
총 자산,1702.17,1519.67,1321.84,1256.03
총부채,1510.42,1319.07,1138.11,1065.79
총자본,191.75,200.61,183.73,190.24
영업활동 현금,22.88,13.79,18.83,19.8
투자활동현금흐름,-202.54,-177.6,-61.68,-3.63
재무활동 현금,175.28,166.67,40.25,-16.21
현금순변동,-4.38,2.86,-2.59,-0.04
