마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,0.23,0.17,0.94,12.47
총 이익,,,,
영업 이익,-31.35,-26.3,-45.13,-62.44
순이익,-30.43,-5.66,-42.99,-53.59
총 자산,100.31,129.03,5.53,130.94
총부채,11.34,12.46,1.45,15.8
총자본,88.98,116.57,4.07,115.14
영업활동 현금,-29.65,-23,-30.21,-37.94
투자활동현금흐름,25.97,116.65,0.08,0.12
재무활동 현금,-0.19,0.07,-0.06,-0.15
현금순변동,-3.87,93.73,-30.19,-37.97
