마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,137.39,95.36,83.26,102.4
총 이익,47.41,30.27,24.82,37.05
영업 이익,14.02,7.74,0.49,12.15
순이익,14.57,3.24,-2.6,9.65
총 자산,332.44,298.86,223.35,223.52
총부채,120.91,106.24,35.46,32.69
총자본,211.53,192.62,187.88,190.84
영업활동 현금,-3.31,5.87,12.66,3.22
투자활동현금흐름,-38.81,-16.42,-8.33,-30.83
재무활동 현금,5.72,52.66,6.19,0.21
현금순변동,-35.84,45.71,10.37,-27.83
