마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,695.67,733.66,695.83,605.81
순이익,175.89,83.65,167.6,146.92
총 자산,16810.31,14929.61,13400.62,12934.88
총부채,14600.46,12796.88,11274.93,10890.97
총자본,2209.85,2132.73,2125.69,2043.91
영업활동 현금,142.66,82.24,163.62,82.11
투자활동현금흐름,-660,-1265.55,-505.91,-503.29
재무활동 현금,1762.11,1401.58,188.11,708.83
현금순변동,1244.76,218.27,-154.18,287.66
