마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,5126.14,4735.94,5809.85,5506.19
총 이익,1098.05,880.14,1029,978.27
영업 이익,309.04,154.6,216.41,202.85
순이익,241.41,114.89,141.58,139.06
총 자산,3119.98,2985.39,3407.33,3201.35
총부채,1653.23,1717.36,2247.84,2134.42
총자본,1466.75,1268.04,1159.49,1066.93
영업활동 현금,422.35,762.98,421.27,215.36
투자활동현금흐름,-432.9,-127.46,-320.46,-227.24
재무활동 현금,-153.34,-505.1,-50.92,19.06
현금순변동,-163.9,130.43,49.89,7.18
