마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,2892.59,2590.29,2820.03,2699.49
총 이익,464.58,418.81,451.31,411.09
영업 이익,96.52,73.14,111.97,85.69
순이익,69.91,55.77,82.11,64.59
총 자산,1083.38,1015.37,937.34,805.36
총부채,400.91,379.05,340.02,279.45
총자본,682.47,636.33,597.31,525.9
영업활동 현금,57.75,36.1,36.6,86.84
투자활동현금흐름,-8.73,-11.03,-25.66,-21.24
재무활동 현금,-36.37,-19.47,-12.59,-23.89
현금순변동,12.65,5.59,-1.64,41.71
