마감 기준:,2021년 06월 30일,2020년 06월 30일,2019년 06월 30일,2018년 06월 30일
총매출,12.74,13.22,12.94,12.58
순이익,1.82,-12.55,0.81,1.32
총 자산,338.06,321.14,330.77,318.39
총부채,285.77,269.23,264.49,251.19
총자본,52.3,51.91,66.28,67.2
영업활동 현금,1.58,1.04,1,1.15
투자활동현금흐름,-8.85,0.24,-12.58,-12.58
재무활동 현금,15.21,2.56,11.49,8.57
현금순변동,7.95,3.84,-0.08,-2.86
