마감 기준:,2021년 12월 31일,2021년 09월 30일,2020년 09월 30일,2019년 09월 30일
총매출,1754.9,6642,5916.7,5996.1
총 이익,461.6,1757.7,1420.5,1427.6
영업 이익,106.4,396.6,20.3,131.4
순이익,68,-45.5,-80.9,-10.6
총 자산,5549.3,5554.5,6957.5,6392.81
총부채,3337.7,3412.5,4797.4,4131.26
총자본,2211.6,2142,2160.1,2261.55
영업활동 현금,49.6,78,479.3,212.65
투자활동현금흐름,-74.8,773.9,-39,-211.74
재무활동 현금,-9.1,-1216,112.2,-58.77
현금순변동,-34.2,-364.6,552.3,-57.64
