마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,1138.99,1050.58,1168.07,1101.71
총 이익,816.71,728.95,855.71,790.55
영업 이익,-12.03,38.3,123.05,54.17
순이익,-64.09,-37.15,65.23,12.48
총 자산,2154.07,2693.08,1885.29,1707.86
총부채,1358.87,1774.16,970.08,873.33
총자본,795.21,918.92,915.21,834.52
영업활동 현금,182.17,185.91,235.29,219.18
투자활동현금흐름,-136.06,-281.93,-134.48,-161.28
재무활동 현금,-653.35,736.66,-6.64,-14.58
현금순변동,-610.78,643.84,94.29,42.04
