마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,5.26,3.65,0.53,26.88
총 이익,5.17,1.33,0.12,24.78
영업 이익,-8.67,-5.71,-10.24,8.44
순이익,-8.37,-5.12,-6.04,4.19
총 자산,80.1,37.01,19.98,25.01
총부채,27.12,23.79,22.44,23.1
총자본,52.99,13.21,-2.46,1.91
영업활동 현금,-8.58,-4.13,-10.72,6.83
투자활동현금흐름,-0.66,0.06,0.05,-0.04
재무활동 현금,51.04,20.47,3.89,0
현금순변동,41.03,16.43,-6.67,6.73
