마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,269.66,155.86,134.02,123.17
총 이익,137.34,73.23,64.78,60.8
영업 이익,70.9,22.62,21.97,20.03
순이익,60.28,21.78,21.99,18.73
총 자산,583.76,287.91,170.37,141.55
총부채,290.13,60.64,34.07,40.14
총자본,293.63,227.26,136.3,101.41
영업활동 현금,60.96,25.75,24.63,16.79
투자활동현금흐름,-120.18,-23.13,-51.6,-2.26
재무활동 현금,194.8,64.92,10.02,-3.31
현금순변동,136.13,67.77,-16.89,11.19
