마감 기준:,2021년 03월 31일,2020년 03월 31일,2019년 03월 31일,2018년 03월 31일
총매출,26.51,25.37,28.09,38.72
순이익,-3.9,-5.42,-5.94,5.35
총 자산,676.75,578.77,563.71,693.91
총부채,624.45,529.88,516.58,641.94
총자본,52.3,48.89,47.14,51.97
영업활동 현금,2.21,-0.03,-8.77,-4.99
투자활동현금흐름,-76.98,15.72,29.12,84.15
재무활동 현금,102.82,0.62,-123.69,-3.29
현금순변동,28.05,16.31,-103.33,75.87
