마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,1316.31,1271,1266.21,1400.04
총 이익,491.49,461.5,471.86,570.03
영업 이익,123.25,98.16,107.36,29.76
순이익,103.14,86.87,101.03,28.79
총 자산,1880.74,1763.69,1692.38,1585.39
총부채,264.71,261.43,315.14,321.74
총자본,1616.03,1502.27,1377.24,1263.65
영업활동 현금,267.54,222.75,101.92,160.22
투자활동현금흐름,-90.69,-98.14,-166.89,-103.37
재무활동 현금,-16.87,-0.04,-10.91,8.02
현금순변동,156.73,127.43,-76.11,54.71
