마감 기준:,2021년 06월 30일,2020년 06월 30일,2019년 06월 30일,2018년 06월 30일
총매출,38.46,34.97,33.75,32.53
총 이익,13.45,13.84,12.52,12.53
영업 이익,-1.84,2.15,-1.14,0.37
순이익,-3.19,0.87,-2.68,1.06
총 자산,54.61,47.57,45.97,47.12
총부채,21.03,13.01,12.51,11.76
총자본,33.58,34.57,33.46,35.36
영업활동 현금,4.73,3.73,0.41,2.62
투자활동현금흐름,-3.16,-2.26,-1.25,-2.52
재무활동 현금,-0.84,-0.62,-1.4,-1.31
현금순변동,1.39,0.78,-1.9,-1.58
