마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,255.65,291.72,344.06,346.42
총 이익,40.04,106.31,131.96,133.5
영업 이익,-95.05,-11.04,9.93,3.9
순이익,-93.15,-9.86,20.42,-3.79
총 자산,957.07,715.03,777.09,699.08
총부채,209.99,201.52,243.68,191.08
총자본,747.08,513.51,533.41,508
영업활동 현금,41.3,61.04,12.28,37.98
투자활동현금흐름,-207.66,24.17,-1.5,54.37
재무활동 현금,152.83,-18.66,7.68,-95.21
현금순변동,-13.52,66.75,18.6,-2.58
