마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,1168.07,1255.2,998.76,1058.82
총 이익,365.84,372.15,294.23,341.7
영업 이익,66.6,69.34,26.19,38.71
순이익,49.39,58.29,25.79,-9.16
총 자산,1078.53,1106.04,955.81,1043.38
총부채,381.72,416.65,347.12,415.82
총자본,696.82,689.38,608.69,627.55
영업활동 현금,-4.58,181.15,13.53,-103.21
투자활동현금흐름,-9.98,-16.84,49.46,-43.19
재무활동 현금,-68.12,-8.06,-73.82,144.58
현금순변동,-82.69,156.25,-10.84,-1.82
