마감 기준:,2021년 04월 30일,2020년 04월 30일,2019년 04월 30일,2018년 04월 30일
총매출,54.25,41.51,49.51,39.41
총 이익,16.92,5.75,15.79,5.16
영업 이익,-0.96,-10.92,-2.82,-12.39
순이익,0.68,-10.03,-2.53,-23.78
총 자산,86.02,91.28,86.77,83.58
총부채,30.61,37.04,23.68,20.32
총자본,55.41,54.24,63.09,63.26
영업활동 현금,12.16,-1.41,-0.1,4.53
투자활동현금흐름,-1.19,-3.43,-4.66,0.34
재무활동 현금,-4.96,4.96,,0
현금순변동,6,0.12,-4.15,5.13
