마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,563,506.51,530.06,529.28
총 이익,218.39,218.01,219.95,203.56
영업 이익,-14.7,-9.77,-39.96,-34.1
순이익,-8.63,2.38,-52.98,-19.34
총 자산,569.02,525.68,545.12,628.03
총부채,211.91,152.74,164.69,181.75
총자본,357.1,372.94,380.43,446.28
영업활동 현금,3.01,-16.52,-2.47,55.45
투자활동현금흐름,10.27,41.4,-9.79,0.28
재무활동 현금,-12.96,-42.98,-17.87,-32.42
현금순변동,-3.36,-13.59,-31.73,19.07
