마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,70.43,55.83,26.87,31.5
총 이익,,,,
영업 이익,-186.31,-93.94,-98.87,-88.92
순이익,-215.31,-127.29,-121.69,-106.29
총 자산,841.32,533.8,289.81,211.18
총부채,597.46,420.42,300.75,185.24
총자본,243.86,113.38,-10.94,25.93
영업활동 현금,-142.52,8.94,-90.91,-101.22
투자활동현금흐름,-147.78,-196.51,-74.71,5.13
재무활동 현금,319.98,234.12,159.79,13.13
현금순변동,29.68,46.55,-5.82,-82.95
