마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,150.2,145,144.26,164.33
총 이익,66.49,77.65,77.68,83.21
영업 이익,-31.02,23.34,21.85,10.54
순이익,-35.12,11.98,2.09,-12.28
총 자산,798.67,944.01,954.19,1036.72
총부채,323.9,379.41,395,475.47
총자본,474.77,564.6,559.19,561.25
영업활동 현금,41.04,52.11,30.82,37.81
투자활동현금흐름,-19.25,-58.07,33.49,-78.55
재무활동 현금,-29.13,-23.12,-61.62,57.27
현금순변동,-7.34,-29.08,2.69,16.53
