마감 기준:,2021년 06월 30일,2020년 06월 30일,2019년 06월 30일,2018년 06월 30일
총매출,578.49,490.34,455.15,404.36
총 이익,70.53,52.48,61.65,58.41
영업 이익,30.54,6.21,10.73,15.64
순이익,23.55,18.1,62.48,15.93
총 자산,449.51,358.41,324.61,220.3
총부채,154.37,102.46,101.78,71.97
총자본,295.15,255.94,222.83,148.33
영업활동 현금,50.62,47.61,37.97,26.98
투자활동현금흐름,-36.46,8.87,-36.99,-15.85
재무활동 현금,-11.31,-11.63,-4.05,3.89
현금순변동,2.81,44.99,-3.05,15.13
