마감 기준:,2021년 10월 31일,2020년 10월 31일,2019년 10월 31일,2018년 10월 31일
총매출,59.14,55.28,71.32,87.83
총 이익,16.31,13.75,18.31,27.91
영업 이익,-1.97,-5.53,-5.16,1.74
순이익,6.61,-6.12,-5.67,1.07
총 자산,37.92,36.56,40.11,43.1
총부채,15.71,21.3,18.87,16.29
총자본,22.21,15.26,21.24,26.81
영업활동 현금,2.12,-3.55,-0.28,3.21
투자활동현금흐름,-0.19,-0.17,-0.55,-0.73
재무활동 현금,-1.93,3.33,1.19,-3.19
현금순변동,-0.01,-0.4,0.36,-0.71
