마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,59.03,50.82,53.94,46.6
총 이익,52,43.88,47.32,42.29
영업 이익,1.59,-0.5,-5.27,-11.44
순이익,-4.37,-5.34,-10.44,-16.38
총 자산,58.52,50.85,50.31,54.11
총부채,61.12,58.83,54.75,51.39
총자본,-2.6,-7.98,-4.45,2.72
영업활동 현금,-3.22,-2.19,-4.15,-11.55
투자활동현금흐름,-0.62,-0.62,-0.17,-0.17
재무활동 현금,9.82,3.88,0.87,0.95
현금순변동,5.3,1.78,-3.62,-11.03
