마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,0,0,1.45,0.66
총 이익,,,,
영업 이익,-27.67,-36.69,-46.07,-60.96
순이익,98.09,-112.66,-56.52,-59.88
총 자산,34.86,42.4,47.49,73.02
총부채,5.41,133.57,58.66,9.03
총자본,29.45,-91.17,-11.17,63.99
영업활동 현금,-24.6,-33.77,-44.5,-51.92
투자활동현금흐름,4.5,-1.69,-2.4,0.21
재무활동 현금,19.41,28.67,15.49,10.19
현금순변동,-0.68,-6.79,-31.41,-41.51
