마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,256.71,244.83,254.11,231.62
총 이익,165.68,155.49,150.22,135.6
영업 이익,8.05,15.82,14.72,15.49
순이익,5.84,14.09,15.77,32.22
총 자산,486.75,500.31,489.54,441.95
총부채,147.73,166.25,151.38,123
총자본,339.02,334.06,338.17,318.95
영업활동 현금,42.38,35.87,65.66,43.25
투자활동현금흐름,-25.72,-110.41,-67.52,36.56
재무활동 현금,-6.21,-20.49,-0.92,-30.25
현금순변동,10.34,-94.97,-2.78,49.55
