마감 기준:,2021년 06월 30일,2020년 06월 30일,2019년 06월 30일,2018년 06월 30일
총매출,36.28,31.89,31.38,33.76
총 이익,7.11,5.57,5.04,6.45
영업 이익,1.88,-3.06,-2.02,-2
순이익,1.69,-3.01,-2.11,-2.19
총 자산,17.7,19.67,15.45,17.32
총부채,7.12,10.79,3.56,3.32
총자본,10.58,8.88,11.89,14
영업활동 현금,-3.78,0.65,0.06,-0.86
투자활동현금흐름,-0.17,-0.62,0,0
재무활동 현금,2.08,2.37,0,0
현금순변동,-1.87,2.4,0.06,-0.86
