마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,255.72,230.52,252.88,229.19
총 이익,47.52,45.19,49.25,44.29
영업 이익,4.18,9.72,10.19,3.73
순이익,-1.78,3.37,2.42,-1.55
총 자산,89.02,84.03,79.53,69.09
총부채,69.27,61.87,60.58,52.8
총자본,19.75,22.16,18.95,16.3
영업활동 현금,2.63,8.8,6.15,2.05
투자활동현금흐름,-1.72,-1.6,-1.38,-0.85
재무활동 현금,1.33,0.13,-1.97,0.2
현금순변동,-2.5,5.51,3.35,-1.72
