마감 기준:,2021년 04월 30일,2020년 04월 30일,2019년 04월 30일,2018년 04월 30일
총매출,0,0,0,0
총 이익,,,,
영업 이익,-12.39,-5.69,-7.61,-8.26
순이익,-12.39,-5.25,-8.05,-13.66
총 자산,31.32,9.83,7.4,12.99
총부채,0.82,0.33,0.25,0.29
총자본,30.5,9.51,7.15,12.7
영업활동 현금,-8.59,-3.9,-5.67,-6.99
투자활동현금흐름,2.46,0.16,0,0.31
재무활동 현금,17.03,4.29,0.22,7.51
현금순변동,10.9,0.55,-5.45,0.83
