마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,247.45,251.55,250.31,231.03
순이익,98.03,46.57,67.56,53.06
총 자산,7432.41,6615.32,5552.97,5316.93
총부채,6577.98,5794.88,4743.66,4556.2
총자본,854.43,820.44,809.31,760.72
영업활동 현금,69.53,70.33,87.61,82.45
투자활동현금흐름,163.76,-538.55,-120.43,-101.63
재무활동 현금,746.68,982.97,99.47,78.08
현금순변동,979.97,514.75,66.66,58.9
