마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,145.6,135.92,110.1,95.84
총 이익,101.05,95.84,76.27,66.49
영업 이익,-13.53,-9.03,-8.98,-10.2
순이익,-15.04,-9.35,-8.66,-10.41
총 자산,203.41,201.6,215.17,189.84
총부채,77.41,71.45,83.32,53.94
총자본,126.01,130.15,131.85,135.9
영업활동 현금,-8.37,-12.22,16.09,1.03
투자활동현금흐름,-6.32,17.06,-16.49,-0.45
재무활동 현금,2.81,1.83,0.99,0.42
현금순변동,-11.88,6.67,0.59,0.99
