마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,370.01,217.39,401.18,376.25
총 이익,50.79,35,65.45,53.9
영업 이익,0.24,-6.35,16.35,10.23
순이익,-0.34,-5.36,11.89,7.79
총 자산,148.74,112.03,138.7,122.54
총부채,89.79,76.81,99.51,81.53
총자본,58.95,35.22,39.19,41.01
영업활동 현금,26.13,-5.03,24.36,20.02
투자활동현금흐름,-1.78,-2.29,-2.38,-2.27
재무활동 현금,1.45,11.52,-20.94,-13.09
현금순변동,26.58,3.1,0.83,5.62
