마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,507.15,378.83,402.87,403.56
총 이익,260.31,196.09,224.4,210.07
영업 이익,18.81,-13.81,7.39,-5.01
순이익,13.25,-29.27,-5.92,-21.04
총 자산,693.69,591.52,587.33,510.83
총부채,397.77,333.22,334.88,282.58
총자본,295.91,258.3,252.45,228.25
영업활동 현금,41.02,39.16,31.3,12.28
투자활동현금흐름,-12.97,-32.2,-10.33,-6.94
재무활동 현금,7.94,-2.11,6.3,2.65
현금순변동,34.79,5.59,27.07,7.23
