마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,1661.87,1247.33,1314.58,1298.13
총 이익,576.09,433.14,428.1,432.37
영업 이익,189.19,130.51,127.13,131.99
순이익,153.86,100.46,95.48,105.88
총 자산,1575.16,1272.31,1194.74,1182.37
총부채,628.66,424.47,398.2,448.49
총자본,946.5,847.83,796.54,733.87
영업활동 현금,129.76,211.85,177.68,128.44
투자활동현금흐름,-264.81,-78.81,-41.81,-66.29
재무활동 현금,50.89,-66.58,-126.65,-66.79
현금순변동,-90.25,66.38,5.23,-8.06
