마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,100.94,105.38,87.73,80.44
순이익,27.83,18.39,23.72,21.75
총 자산,2786.99,2555.36,1720.25,1647.72
총부채,2514.87,2297.39,1530.74,1479.59
총자본,272.11,257.97,189.52,168.14
영업활동 현금,42.13,25.47,25.72,29.54
투자활동현금흐름,60.52,-114.85,8.02,-53.62
재무활동 현금,208.13,374.37,39.71,30.54
현금순변동,310.78,285,73.45,6.46
