마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,29697.84,24996.06,20156.45,15794.34
총 이익,13788.16,10820.74,7716.23,5826.8
영업 이익,6194.51,4585.29,2604.25,1605.23
순이익,5116.23,2761.39,1866.92,1211.24
총 자산,44584.66,39280.36,33975.71,25974.4
총부채,28735.42,28215.12,26393.56,20735.63
총자본,15849.25,11065.24,7582.16,5238.77
영업활동 현금,392.61,2427.08,-2887.32,-2680.48
투자활동현금흐름,-1339.85,-505.35,-387.06,-339.12
재무활동 현금,-1149.78,1237.31,4505.66,4048.53
현금순변동,-2183.76,3195.08,1231.74,989.25
