마감 기준:,2022년 01월 01일,2021년 01월 02일,2019년 12월 28일,2018년 12월 29일
총매출,565.93,508.37,451.37,417.65
총 이익,165.88,137.66,133.61,128.46
영업 이익,55.74,34.8,29.35,29.19
순이익,41.68,24.51,20.75,22.49
총 자산,555.36,558.51,533.24,370.85
총부채,349.53,349.49,335.49,174.37
총자본,205.83,209.02,197.75,196.47
영업활동 현금,75.7,54.66,27.83,36.19
투자활동현금흐름,-2.62,-17.09,-16.69,-15.45
재무활동 현금,-51.99,-19.5,-23.82,-35.75
현금순변동,20.45,20.04,-12.39,-16.01
