마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,525.12,451.46,345.7,191.16
총 이익,395.6,336.86,245.51,119.09
영업 이익,219.57,114.39,31.76,3.48
순이익,177.9,94.12,26.44,7.86
총 자산,1943.86,1207.21,936.27,582.61
총부채,1516.21,990.58,846.31,604.4
총자본,427.65,216.63,89.96,-21.79
영업활동 현금,212.37,212.73,99.96,42.86
투자활동현금흐름,-475.02,-292.57,-433.69,-134.52
재무활동 현금,510.33,162.38,368.72,161.75
현금순변동,247.67,82.57,34.64,71.1
