마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,19.5,17.48,21.53,33.24
총 이익,3.23,3.02,4.33,12.56
영업 이익,-3.73,-4.84,-6.11,1.83
순이익,-3.53,-4.62,-5.58,1.4
총 자산,10.65,14.29,16.99,23.95
총부채,7.46,7.62,5.91,7.63
총자본,3.19,6.67,11.08,16.32
영업활동 현금,-3,-1.58,-2.31,7.11
투자활동현금흐름,-0.09,0.14,-0.4,-1.3
재무활동 현금,-0.19,1.06,0.06,-0.34
현금순변동,-3.28,-0.38,-2.65,5.46
