마감 기준:,2021년 10월 31일,2020년 10월 31일,2019년 10월 31일,2018년 10월 31일
총매출,1055.83,1059.37,1195.78,1088.76
총 이익,57.42,89.9,128.08,113.62
영업 이익,-10,29.36,71.05,56.53
순이익,-11.82,-13.62,36.65,32.28
총 자산,445.4,429.62,390.36,367.74
총부채,219.89,175.09,106.18,104.53
총자본,225.51,254.53,284.18,263.21
영업활동 현금,13.57,28.88,72.1,48.43
투자활동현금흐름,-9.36,-31.93,-31.85,-30.2
재무활동 현금,-5.41,-0.86,-33.8,-23.33
현금순변동,-1.2,-3.92,6.45,-5.11
