마감 기준:,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일,2017년 12월 31일
총매출,62.2,61.3,63.39,57.3
총 이익,2.73,2.84,-1.58,3.7
영업 이익,-28.42,-34.53,-32.44,-25.92
순이익,-30.89,-34.13,-32.13,-25.92
총 자산,77.75,44.32,52.56,58.78
총부채,43.58,24,25.28,25.87
총자본,34.17,20.32,27.28,32.91
영업활동 현금,-29.64,-27.25,-20.42,-21.11
투자활동현금흐름,3.21,-4.75,12.72,14.5
재무활동 현금,63.32,21.08,22,-2.16
현금순변동,36.89,-10.92,14.31,-8.77
