마감 기준:,2021년 09월 30일,2020년 09월 30일,2019년 09월 30일,2018년 09월 30일
총매출,58.49,12.79,39.58,64.24
총 이익,11.98,3.42,9.32,15.6
영업 이익,9.1,-2.19,6.17,12.22
순이익,6.38,0.98,3.7,5.24
총 자산,385,353.96,347.89,368.4
총부채,194.3,185.64,189.19,206.72
총자본,190.7,168.33,158.7,161.68
영업활동 현금,-0.42,2.22,8.94,3.38
투자활동현금흐름,,,,0
재무활동 현금,0,-2.42,-11.34,-1.06
현금순변동,-0.22,-0.33,-2.57,2.06
