마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,4.04,0,0,0
총 이익,,,,
영업 이익,-10.22,-14.18,-14.03,-15.59
순이익,-10.13,-13.85,-12.94,-14.68
총 자산,87.41,75.42,79.21,77.22
총부채,3.73,4.09,4.31,4.12
총자본,83.68,71.33,74.89,73.11
영업활동 현금,-9.38,-10.83,-9.12,-9.11
투자활동현금흐름,-0.03,-0.04,-0.01,0.63
재무활동 현금,20.78,7.11,10.62,42.81
현금순변동,11.39,-3.76,1.48,34.32
