마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,2923.38,2711.33,3063.12,2244.04
총 이익,729.95,680.67,549.21,392.18
영업 이익,586.75,317.49,-161.78,40.11
순이익,468.69,398.36,-114.93,144.33
총 자산,7413.75,7108.93,7515.69,7121.36
총부채,1454.19,1588,2418.92,1908.96
총자본,5959.55,5520.93,5096.77,5212.4
영업활동 현금,237.56,447.48,371.64,-326.81
투자활동현금흐름,-99.04,-131.23,-362.3,-682.71
재무활동 현금,40.55,-82.59,74.94,255.23
현금순변동,182.24,-172.92,-116.11,-767.85
