마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,9.4,10.13,5.65,0.67
총 이익,5.09,5.7,3.17,0.29
영업 이익,-30.07,-45.94,-93.39,-18.53
순이익,-30.19,-42.85,-92.49,-18.42
총 자산,31.18,45.51,53.6,80.17
총부채,11.93,18.17,14.68,8.13
총자본,19.24,27.34,38.92,72.03
영업활동 현금,-22.63,-37.75,-56.65,-8
투자활동현금흐름,-0.1,17.63,-15.62,-7.02
재무활동 현금,16.58,35.42,26.81,-0.27
현금순변동,-6.15,15.3,-45.45,-15.29
