Date,Open,High,Low,Close,Volume,Adjshareprice,Adjshareratio,Clsssmajind,Clsssminind,Stockinfo,Adjshareevnt,Prevdayclose
2021-06-30,10100,10100,10020,10035,191427,,,,,,,
2021-07-01,10085,10125,10070,10080,246722,,,,,,,
2021-07-02,9955,9955,9920,9925,285270,,,,,,,
2021-07-05,10015,10015,9980,10000,214075,,,,,,,
2021-07-06,10025,10030,10000,10025,108703,,,,,,,
2021-07-07,10040,10060,10025,10050,119809,,,,,,,
2021-07-08,10000,10000,9950,9980,164481,,,,,,,
2021-07-09,9900,9900,9840,9900,176006,,,,,,,
2021-07-12,10070,10070,10000,10040,89902,,,,,,,
2021-07-13,10155,10170,10075,10165,147552,,,,,,,
2021-07-14,10155,10155,10130,10145,78020,,,,,,,
2021-07-15,10130,10130,10060,10090,113870,,,,,,,
2021-07-16,9835,10000,9790,9825,342650,,,,,,,
2021-07-19,9600,9655,9570,9655,349442,,,,,,,
2021-07-20,9655,9740,9655,9715,206101,,,,,,,
2021-07-21,9850,9850,9725,9770,212319,,,,,,,
2021-07-22,9975,10065,9975,10020,187223,,,,,,,
2021-07-23,10000,10030,9970,10030,214411,,,,,,,
2021-07-26,10100,10100,10005,10035,161478,,,,,,,
2021-07-27,10035,10040,10010,10015,164794,,,,,,,
2021-07-28,9930,9930,9860,9915,180252,,,,,,,
2021-07-29,10155,10155,9955,10015,162450,,,,,,,
2021-07-30,10025,10115,10010,10075,295399,,,,,,,
2021-08-02,10215,10280,10215,10280,173132,,,,,,,
2021-08-03,10290,10385,10285,10365,184028,,,,,,,
2021-08-04,10390,10450,10385,10395,71651,,,,,,,
2021-08-05,10535,10550,10505,10525,254548,,,,,,,
2021-08-06,10500,10540,10475,10485,225353,,,,,,,
2021-08-09,10450,10470,10400,10450,259560,,,,,,,
2021-08-10,10450,10470,10420,10465,81063,,,,,,,
2021-08-11,10400,10400,10350,10390,101344,,,,,,,
2021-08-12,10390,10390,10325,10365,82594,,,,,,,
2021-08-13,10335,10335,10270,10315,110613,,,,,,,
2021-08-17,10300,10440,10270,10435,196151,,,,,,,
2021-08-18,10170,10265,10170,10220,119649,,,,,,,
2021-08-19,10150,10150,10080,10105,171100,,,,,,,
2021-08-20,10530,10530,10150,10175,175586,,,,,,,
2021-08-23,10320,10325,10195,10205,172129,,,,,,,
2021-08-24,10565,10565,10430,10465,94417,,,,,,,
2021-08-25,10500,10500,10420,10485,91552,,,,,,,
2021-08-26,10520,10590,10520,10565,29509,,,,,,,
2021-08-27,10565,10615,10300,10605,112132,,,,,,,
2021-08-30,10820,10820,10665,10765,26711,,,,,,,
2021-08-31,10850,10850,10640,10800,45502,,,,,,,
2021-09-01,10800,10800,10660,10700,52961,,,,,,,
2021-09-02,10650,10665,10570,10665,42670,,,,,,,
2021-09-03,10690,10690,10620,10630,26018,,,,,,,
2021-09-06,10660,10720,10660,10720,24340,,,,,,,
2021-09-07,10725,10775,10720,10775,31000,,,,,,,
2021-09-08,10775,10775,10735,10775,24119,,,,,,,
2021-09-09,10700,10700,10610,10675,55319,,,,,,,
2021-09-10,10720,10780,10680,10700,33001,,,,,,,
2021-09-13,10795,10850,10775,10830,32006,,,,,,,
2021-09-14,10900,10975,10900,10915,17193,,,,,,,
2021-09-15,11000,11000,10875,10895,38788,,,,,,,
2021-09-16,10930,10930,10870,10900,22581,,,,,,,
2021-09-17,10935,11010,10935,11000,23994,,,,,,,
2021-09-23,10905,10925,10810,10810,57365,,,,,,,
2021-09-24,10930,10930,10865,10880,21467,,,,,,,
2021-09-27,10890,10915,10820,10890,95517,,,,,,,
2021-09-28,10860,10890,10825,10830,24904,,,,,,,
2021-09-29,10445,10580,10445,10490,51842,,,,,,,
2021-09-30,10430,10510,10275,10375,100177,,,,,,,
2021-10-01,10370,10405,10255,10265,57879,,,,,,,
2021-10-05,10140,10140,10000,10070,61640,,,,,,,
2021-10-06,10205,10240,10105,10140,31919,,,,,,,
2021-10-07,10295,10325,10240,10325,73987,,,,,,,
2021-10-08,10445,10445,10355,10395,41167,,,,,,,
2021-10-12,10300,10300,10205,10255,45309,,,,,,,
2021-10-13,10195,10195,10150,10190,50443,,,,,,,
2021-10-14,10250,10250,10190,10205,38773,,,,,,,
2021-10-15,10485,10485,10415,10480,75314,,,,,,,
2021-10-18,10545,10565,10490,10535,51608,,,,,,,
2021-10-19,10695,10695,10570,10580,45442,,,,,,,
2021-10-20,10725,10725,10605,10605,38130,,,,,,,
2021-10-21,10660,10660,10540,10555,26577,,,,,,,
2021-10-22,10605,10695,10605,10670,46818,,,,,,,
2021-10-25,10550,10605,10535,10545,204016,,,,,,,
2021-10-26,10665,10665,10565,10645,40983,,,,,,,
2021-10-27,10670,10685,10640,10670,29928,,,,,,,
2021-10-28,10655,10660,10615,10630,52866,,,,,,,
2021-10-29,10670,10765,10670,10720,62982,,,,,,,
2021-11-01,10795,10895,10795,10895,58543,,,,,,,
2021-11-02,10945,11030,10945,10975,41138,,,,,,,
2021-11-03,11005,11220,11005,11220,104437,,,,,,,
2021-11-04,11450,11450,11245,11370,32608,,,,,,,
2021-11-05,11815,11865,11710,11860,98616,,,,,,,
2021-11-08,11940,11940,11860,11890,95228,,,,,,,
2021-11-09,12090,12120,12025,12105,161407,,,,,,,
2021-11-10,12080,12105,12040,12080,69281,,,,,,,
2021-11-11,11810,11850,11195,11795,111276,,,,,,,
2021-11-12,12025,12025,11930,11935,76246,,,,,,,
2021-11-15,12060,12110,12000,12090,84140,,,,,,,
2021-11-16,12090,12095,12030,12055,84700,,,,,,,
2021-11-17,12260,12280,12185,12225,110896,,,,,,,
2021-11-18,12230,12275,12165,12220,123661,,,,,,,
2021-11-19,12400,12575,12400,12545,164112,,,,,,,
2021-11-22,12650,12800,12545,12710,202908,,,,,,,
2021-11-23,12640,12640,12450,12460,170554,,,,,,,
2021-11-24,12385,12385,12320,12365,125290,,,,,,,
2021-11-25,12500,12535,12375,12520,76781,,,,,,,
2021-11-26,12550,12550,12380,12440,85260,,,,,,,
