Date,Open,High,Low,Close,Volume,Adjshareprice,Adjshareratio,Clsssmajind,Clsssminind,Stockinfo,Adjshareevnt,Prevdayclose
2008-04-03,22480,22800,22480,22800,1937328,,,,,,,
2008-04-04,22845,22845,22620,22700,384158,,,,,,,
2008-04-07,22700,22920,22665,22730,1405858,,,,,,,
2008-04-08,22700,22700,22470,22475,377431,,,,,,,
2008-04-10,22295,22510,22235,22510,495067,,,,,,,
2008-04-11,22850,22870,22645,22860,672156,,,,,,,
2008-04-14,22385,22530,22355,22370,349409,,,,,,,
2008-04-15,22355,22545,22330,22430,615341,,,,,,,
2008-04-16,22595,22715,22530,22640,368614,,,,,,,
2008-04-17,22950,22950,22765,22830,775686,,,,,,,
2008-04-18,22830,22830,22635,22750,916744,,,,,,,
2008-04-21,23050,23105,23025,23090,224177,,,,,,,
2008-04-22,23250,23250,22990,23000,597050,,,,,,,
2008-04-23,22995,23210,22950,23085,1012991,,,,,,,
2008-04-24,23190,23190,23000,23100,336626,,,,,,,
2008-04-25,23210,23445,23210,23445,1257953,,,,,,,
2008-04-28,23520,23555,23400,23450,3059,,,,,,,
2008-04-29,23510,23510,23230,23285,1213979,,,,,,,
2008-04-30,23510,23510,23220,23450,59484,,,,,,,
2008-05-02,23845,24050,23765,23820,264179,,,,,,,
2008-05-06,23990,23990,23785,23950,1232,,,,,,,
2008-05-07,24040,24040,23680,23885,3096,,,,,,,
2008-05-08,23645,23710,23625,23700,400258,,,,,,,
2008-05-09,23765,23765,23300,23300,407130,,,,,,,
2008-05-13,23395,23645,23270,23645,7841,,,,,,,
2008-05-14,23645,23745,23500,23745,204105,,,,,,,
2008-05-15,24000,24300,23805,24300,9101,,,,,,,
2008-05-16,24305,24460,24300,24300,5869,,,,,,,
2008-05-19,24500,24500,24095,24250,2247,,,,,,,
2008-05-20,24195,24195,23815,24005,358238,,,,,,,
2008-05-21,24000,24000,23700,23715,255677,,,,,,,
2008-05-22,23335,23510,23200,23510,256325,,,,,,,
2008-05-23,24510,24510,23375,23375,4076,,,,,,,
2008-05-26,23265,23265,22970,22990,769,,,,,,,
2008-05-27,23150,23335,23150,23315,17670,,,,,,,
2008-05-28,23750,23750,23010,23095,401348,,,,,,,
2008-05-29,23550,23665,23520,23665,251,,,,,,,
2008-05-30,23610,23670,23550,23670,10079,,,,,,,
2008-06-02,23750,23750,23405,23565,6287,,,,,,,
2008-06-03,23465,23475,23185,23185,10699,,,,,,,
2008-06-04,23290,23485,23275,23485,1088,,,,,,,
2008-06-05,23385,23465,23305,23435,5688,,,,,,,
2008-06-09,22405,23090,22405,23070,5422,,,,,,,
2008-06-10,23300,23300,22550,22625,2006326,,,,,,,
2008-06-11,22765,22800,22540,22780,1870,,,,,,,
2008-06-12,22600,22600,22225,22270,8350960,,,,,,,
2008-06-13,22135,22400,22135,22215,500901,,,,,,,
2008-06-16,22295,22660,22295,22585,2410570,,,,,,,
2008-06-17,22310,22435,22310,22435,2003508,,,,,,,
2008-06-18,22440,22770,22440,22770,603,,,,,,,
2008-06-19,22440,22440,22170,22170,3000421,,,,,,,
2008-06-20,22500,22500,22050,22050,1104,,,,,,,
2008-06-23,21500,21995,21500,21905,380,,,,,,,
2008-06-24,21905,21905,21710,21880,500712,,,,,,,
2008-06-25,21880,21880,21745,21870,91,,,,,,,
2008-06-26,21995,22205,21945,21960,802127,,,,,,,
2008-06-27,21300,21570,21300,21570,321,,,,,,,
2008-06-30,21540,22400,21460,22400,455,,,,,,,
2008-07-01,21365,21510,21190,21365,402220,,,,,,,
2008-07-02,21365,21365,20735,20735,337,,,,,,,
2008-07-03,20340,20685,20340,20600,1600695,,,,,,,
2008-07-04,20460,20475,20245,20245,722,,,,,,,
2008-07-07,20245,20425,19955,20250,602356,,,,,,,
2008-07-08,20005,20005,19480,19765,2002462,,,,,,,
2008-07-09,19950,20175,19630,19630,2152,,,,,,,
2008-07-10,19350,19705,19350,19705,2051361,,,,,,,
2008-07-11,19600,20175,19600,20080,4932,,,,,,,
2008-07-14,19805,20200,19805,19930,2001580,,,,,,,
2008-07-15,19930,19930,19360,19360,300536,,,,,,,
2008-07-16,19360,19505,19070,19335,4251690,,,,,,,
2008-07-17,19700,19720,19595,19630,1851568,,,,,,,
2008-07-18,19555,19555,19200,19390,1050513,,,,,,,
2008-07-21,19390,20130,19390,20130,1002421,,,,,,,
2008-07-22,20000,20030,19800,20030,101073,,,,,,,
2008-07-23,20230,20460,20230,20460,4040,,,,,,,
2008-07-24,22800,22800,20560,20815,4564,,,,,,,
2008-07-25,20620,20620,20450,20490,200071,,,,,,,
