Date,Open,High,Low,Close,Volume,Adjshareprice,Adjshareratio,Clsssmajind,Clsssminind,Stockinfo,Adjshareevnt,Prevdayclose
2006-06-27,9545,9565,9465,9550,42400,,,,,,,
2006-06-28,9435,10000,9410,9430,94860,,,,,,,
2006-06-29,9540,9730,9530,9690,107918,,,,,,,
2006-06-30,9975,9990,9900,9960,116116,,,,,,,
2006-07-03,9955,10010,9860,10010,160942,,,,,,,
2006-07-04,10070,10070,9930,9930,99859,,,,,,,
2006-07-05,9840,9965,9840,9920,120423,,,,,,,
2006-07-06,9820,9820,9650,9720,71626,,,,,,,
2006-07-07,9800,9860,9790,9810,124380,,,,,,,
2006-07-10,9735,10045,9735,9855,122953,,,,,,,
2006-07-11,9975,10060,9950,10060,210900,,,,,,,
2006-07-12,10080,10175,10020,10125,180769,,,,,,,
2006-07-13,10030,10130,9945,10015,181524,,,,,,,
2006-07-14,9795,9795,9710,9785,165086,,,,,,,
2006-07-18,9640,9655,9570,9600,106098,,,,,,,
2006-07-19,9650,9650,9400,9565,667099,,,,,,,
2006-07-20,9895,10010,9860,10010,644225,,,,,,,
2006-07-21,9900,10005,9900,10005,680685,,,,,,,
2006-07-24,9900,9920,9865,9910,610868,,,,,,,
2006-07-25,10070,10220,10070,10160,681986,,,,,,,
2006-07-26,10260,10320,10250,10250,617913,,,,,,,
2006-07-27,10270,10570,10270,10570,617157,,,,,,,
2006-07-28,10545,10555,10440,10440,208164,,,,,,,
2006-07-31,10575,10575,10400,10455,606078,,,,,,,
2006-08-01,10350,10350,10075,10075,603571,,,,,,,
2006-08-02,10010,10100,9995,10040,614822,,,,,,,
2006-08-03,9865,10175,9865,10020,609506,,,,,,,
2006-08-04,10100,10160,10090,10105,605321,,,,,,,
2006-08-07,10150,10150,10035,10040,602710,,,,,,,
2006-08-08,10040,10195,10040,10195,605372,,,,,,,
2006-08-09,10195,10290,10100,10270,614397,,,,,,,
2006-08-10,10240,10255,10140,10190,619703,,,,,,,
2006-08-11,10205,10235,10130,10130,601550,,,,,,,
2006-08-14,10060,10175,10040,10040,600323,,,,,,,
2006-08-16,10150,10270,10150,10270,609067,,,,,,,
2006-08-17,10325,10390,10235,10235,612758,,,,,,,
2006-08-18,10235,10280,10130,10130,408687,,,,,,,
2006-08-21,10130,10180,10070,10100,305014,,,,,,,
2006-08-22,10085,10150,10040,10135,611392,,,,,,,
2006-08-23,10060,10060,9930,9960,605864,,,,,,,
2006-08-24,9960,9960,9790,9790,604220,,,,,,,
2006-08-25,9855,9950,9855,9860,606569,,,,,,,
2006-08-28,9860,9860,9820,9820,600325,,,,,,,
2006-08-29,9920,9920,9805,9805,603152,,,,,,,
2006-08-30,9800,9810,9800,9800,600826,,,,,,,
2006-08-31,9850,9885,9800,9885,608718,,,,,,,
2006-09-01,9850,9850,9760,9760,604499,,,,,,,
2006-09-04,9835,9855,9815,9815,601053,,,,,,,
2006-09-05,9850,9965,9850,9965,602248,,,,,,,
2006-09-06,9965,10115,9965,10055,605380,,,,,,,
2006-09-07,9970,10000,9965,10000,601962,,,,,,,
2006-09-08,9910,9940,9900,9910,601578,,,,,,,
2006-09-11,9980,9980,9810,9820,601888,,,,,,,
2006-09-12,9780,9780,9700,9700,901918,,,,,,,
2006-09-13,9770,9785,9670,9670,602376,,,,,,,
2006-09-14,9640,9650,9610,9650,201459,,,,,,,
2006-09-15,9710,9710,9650,9690,581943,,,,,,,
2006-09-18,9690,9800,9680,9780,603408,,,,,,,
2006-09-19,9800,9865,9800,9825,201884,,,,,,,
2006-09-20,9760,9760,9655,9665,601978,,,,,,,
2006-09-21,9780,9780,9610,9610,563321,,,,,,,
2006-09-22,9550,9590,9510,9510,564201,,,,,,,
2006-09-25,9500,9660,9500,9635,569534,,,,,,,
2006-09-26,9670,9670,9495,9495,602954,,,,,,,
2006-09-27,9620,9730,9620,9730,604039,,,,,,,
2006-09-28,9760,9820,9760,9820,401502,,,,,,,
2006-09-29,9840,9840,9780,9800,200844,,,,,,,
2006-10-02,9800,9800,9750,9790,201461,,,,,,,
2006-10-04,9745,9770,9640,9640,201388,,,,,,,
2006-10-09,9730,9845,9550,9550,401422,,,,,,,
2006-10-10,9670,9720,9655,9685,202194,,,,,,,
2006-10-11,9690,9785,9690,9785,211044,,,,,,,
2006-10-12,9735,9800,9670,9670,203008,,,,,,,
2006-10-13,9835,9855,9830,9835,260319,,,,,,,
2006-10-16,9850,9940,9850,9940,261545,,,,,,,
2006-10-17,9990,9990,9900,9950,261530,,,,,,,
2006-10-18,9950,10055,9950,10055,260515,,,,,,,
2006-10-19,10035,10120,10035,10100,261176,,,,,,,
2006-10-20,10115,10200,10115,10140,220741,,,,,,,
2006-10-23,10100,10105,10040,10065,221789,,,,,,,
2006-10-24,10500,10500,10115,10120,220151,,,,,,,
2006-10-25,10120,10170,10100,10100,100612,,,,,,,
2006-10-26,10100,10100,10040,10040,60872,,,,,,,
2006-10-27,10060,10160,10060,10130,60716,,,,,,,
2006-10-30,10100,10110,10100,10110,60399,,,,,,,
2006-10-31,10110,10110,9865,9880,60650,,,,,,,
2006-11-01,9910,9910,9810,9860,61525,,,,,,,
2006-11-02,9840,9845,9840,9845,379,,,,,,,
2006-11-03,9825,9940,9825,9925,62951,,,,,,,
2006-11-06,9885,9885,9780,9880,61473,,,,,,,
2006-11-07,9890,10040,9890,10040,61236,,,,,,,
2006-11-08,10050,10070,10040,10070,61472,,,,,,,
2006-11-09,10070,10230,10070,10230,43024,,,,,,,
2006-11-10,10230,10290,10220,10220,62819,,,,,,,
2006-11-13,10220,10220,10150,10200,61238,,,,,,,
2006-11-14,10285,10310,10260,10280,61994,,,,,,,
2006-11-15,10300,10300,10125,10165,62170,,,,,,,
2006-11-16,10170,10170,9985,9990,43840,,,,,,,
2006-11-17,9995,10060,9995,10060,61669,,,,,,,
2006-11-20,10060,10060,9965,9985,63054,,,,,,,
2006-11-21,9985,10000,9980,9995,60156,,,,,,,
2006-11-22,9995,10125,9995,10125,40662,,,,,,,
2006-11-23,10135,10135,10070,10085,61461,,,,,,,
