Date,Open,High,Low,Close,Volume,Adjshareprice,Adjshareratio,Clsssmajind,Clsssminind,Stockinfo,Adjshareevnt,Prevdayclose
2014-06-12,9925,9950,9925,9945,10152,,,,,,,
2014-06-13,9825,9825,9815,9815,11380,,,,,,,
2014-06-16,9850,9880,9850,9880,22689,,,,,,,
2014-06-17,9880,9885,9875,9880,20810,,,,,,,
2014-06-18,9900,9920,9900,9915,21011,,,,,,,
2014-06-19,9915,9930,9915,9930,10369,,,,,,,
2014-06-20,9935,9950,9935,9940,13757,,,,,,,
2014-06-23,9995,9995,9980,9985,11115,,,,,,,
2014-06-24,9910,9920,9910,9915,2698,,,,,,,
2014-06-25,9820,9840,9820,9835,20219,,,,,,,
2014-06-26,9835,9835,9815,9815,534,,,,,,,
2014-06-27,9795,9795,9770,9770,12172,,,,,,,
2014-06-30,9800,9805,9780,9780,2536,,,,,,,
2014-07-01,9745,9745,9740,9745,10305,,,,,,,
2014-07-02,9790,9790,9775,9775,2215,,,,,,,
2014-07-03,9765,9765,9760,9760,2112,,,,,,,
2014-07-04,9830,9845,9830,9835,1799,,,,,,,
2014-07-07,9835,9850,9835,9850,10159,,,,,,,
2014-07-08,9790,9795,9790,9790,2235,,,,,,,
2014-07-09,9730,9735,9730,9730,97,,,,,,,
2014-07-10,9735,9760,9735,9760,11,,,,,,,
2014-07-11,9705,9770,9705,9765,8694,,,,,,,
2014-07-14,9810,9815,9795,9805,8570,,,,,,,
2014-07-15,9855,9945,9855,9945,8527,,,,,,,
2014-07-16,9985,10025,9985,10000,7916,,,,,,,
2014-07-17,10015,10035,10015,10025,1010,,,,,,,
2014-07-18,9875,9895,9875,9875,25,,,,,,,
2014-07-21,9940,9940,9920,9920,859,,,,,,,
2014-07-22,9890,9890,9870,9875,10900,,,,,,,
2014-07-23,9905,9915,9905,9915,5168,,,,,,,
2014-07-24,9875,9925,9875,9925,1489,,,,,,,
2014-07-25,9875,9900,9875,9875,9136,,,,,,,
2014-07-28,9820,9830,9805,9830,12174,,,,,,,
2014-07-29,9775,9775,9755,9755,182,,,,,,,
2014-07-30,9640,9655,9615,9635,14185,,,,,,,
