Date,Open,High,Low,Close,Volume,Adjshareprice,Adjshareratio,Clsssmajind,Clsssminind,Stockinfo,Adjshareevnt,Prevdayclose
2015-08-19,8985,9040,8555,8825,95082,,,,,,,
2015-08-20,8700,8785,8660,8670,155004,,,,,,,
2015-08-21,8200,8485,8200,8485,138027,,,,,,,
2015-08-24,8460,8580,8200,8350,139932,,,,,,,
2015-08-25,8420,8525,8235,8440,155305,,,,,,,
2015-08-26,8505,8845,8495,8845,164957,,,,,,,
2015-08-27,8950,9100,8900,8995,152560,,,,,,,
2015-08-28,9105,9140,9060,9115,156869,,,,,,,
2015-08-31,9145,9145,8980,9085,207952,,,,,,,
2015-09-01,9050,9110,8820,8885,272153,,,,,,,
2015-09-02,8705,8865,8705,8800,298990,,,,,,,
2015-09-03,8970,8970,8775,8800,342804,,,,,,,
2015-09-04,8805,8805,8370,8420,307433,,,,,,,
2015-09-07,8425,8590,8400,8415,254543,,,,,,,
2015-09-08,8490,8515,8220,8315,312786,,,,,,,
2015-09-09,8485,8590,8485,8545,293312,,,,,,,
2015-09-10,8505,8700,8505,8700,294315,,,,,,,
2015-09-11,8695,8710,8620,8710,273726,,,,,,,
2015-09-14,8750,8750,8495,8580,290343,,,,,,,
2015-09-15,8590,8595,8520,8555,50,,,,,,,
2015-09-16,8680,8680,8590,8640,807,,,,,,,
2015-09-17,8720,8720,8575,8625,380923,,,,,,,
2015-09-18,8725,8875,8705,8870,347631,,,,,,,
2015-09-21,8830,8830,8720,8795,445327,,,,,,,
2015-09-22,8880,8880,8780,8815,345249,,,,,,,
2015-09-23,8820,8820,8645,8645,451911,,,,,,,
2015-09-24,8710,8800,8710,8760,404015,,,,,,,
2015-09-25,8790,8790,8615,8660,320685,,,,,,,
2015-09-30,8620,8765,8585,8765,406482,,,,,,,
2015-10-01,8815,8815,8770,8810,339180,,,,,,,
2015-10-02,8870,8895,8780,8780,458935,,,,,,,
2015-10-05,8950,9005,8875,8950,423014,,,,,,,
2015-10-06,9025,9025,8925,8925,289445,,,,,,,
2015-10-07,8960,8960,8670,8750,366395,,,,,,,
2015-10-08,8790,8790,8500,8545,309728,,,,,,,
2015-10-12,8640,8660,8510,8545,238268,,,,,,,
2015-10-13,8530,8580,8465,8470,427686,,,,,,,
2015-10-14,8540,8540,8340,8415,355014,,,,,,,
2015-10-15,8315,8430,8315,8430,311078,,,,,,,
2015-10-16,8395,8540,8395,8520,287094,,,,,,,
2015-10-19,8525,8530,8445,8475,5339,,,,,,,
2015-10-20,8480,8480,8435,8460,1244,,,,,,,
2015-10-21,8535,8535,8370,8430,439497,,,,,,,
2015-10-22,8350,8385,8210,8260,335623,,,,,,,
2015-10-23,8240,8355,8240,8330,437008,,,,,,,
2015-10-26,8305,8450,8305,8445,429804,,,,,,,
2015-10-27,8495,8515,8445,8500,309391,,,,,,,
2015-10-28,8520,8550,8475,8550,342476,,,,,,,
2015-10-29,8590,8590,8475,8535,273162,,,,,,,
2015-10-30,8480,8480,8355,8420,281583,,,,,,,
2015-11-02,8430,8435,8340,8360,467492,,,,,,,
2015-11-03,8395,8470,8360,8470,464132,,,,,,,
2015-11-04,8490,8495,8460,8475,475694,,,,,,,
2015-11-05,8525,8585,8485,8580,460957,,,,,,,
2015-11-06,8550,8585,8515,8530,270742,,,,,,,
2015-11-09,8530,8530,8330,8335,320751,,,,,,,
