Date,Open,High,Low,Close,Volume,Adjshareprice,Adjshareratio,Clsssmajind,Clsssminind,Stockinfo,Adjshareevnt,Prevdayclose
2014-04-30,10070,10070,10055,10055,115,,,,,,,
2014-05-02,10130,10150,10130,10140,316,,,,,,,
2014-05-07,10040,10040,9940,9940,242,,,,,,,
2014-05-08,9985,9985,9980,9980,4,,,,,,,
2014-05-09,9980,10050,9980,10050,11,,,,,,,
2014-05-12,10005,10005,9970,9970,3,,,,,,,
2014-05-13,10090,10130,10090,10130,2,,,,,,,
2014-05-14,10130,10150,10130,10150,3,,,,,,,
2014-05-15,10040,10085,10040,10075,13,,,,,,,
2014-05-16,11500,11500,9900,9920,969,,,,,,,
2014-05-19,9920,9920,9920,9920,100,,,,,,,
2014-05-20,9945,9945,9925,9925,909,,,,,,,
2014-05-21,9840,9855,9830,9830,6021,,,,,,,
2014-05-22,10050,10050,10050,10050,3,,,,,,,
2014-05-23,11550,11550,10115,10130,25,,,,,,,
2014-05-26,10220,10255,10220,10255,2533,,,,,,,
2014-05-27,11785,11785,10275,10335,6,,,,,,,
2014-05-28,10295,10300,10280,10280,251,,,,,,,
2014-05-29,10250,10310,10240,10285,4238,,,,,,,
2014-05-30,10310,10310,10310,10310,10,,,,,,,
2014-06-02,10465,10490,10465,10490,10,,,,,,,
2014-06-03,12055,12055,10540,10540,75,,,,,,,
2014-06-05,10365,10630,10365,10630,44,,,,,,,
2014-06-09,10645,10645,10615,10620,50,,,,,,,
2014-06-10,10555,10565,10540,10540,23,,,,,,,
2014-06-11,10590,10605,10565,10605,220,,,,,,,
2014-06-12,10600,10600,10585,10585,150,,,,,,,
2014-06-13,10550,10600,10550,10600,2007,,,,,,,
2014-06-16,10600,10600,10600,10600,0,,,,,,,
2014-06-17,10635,10635,10635,10635,1,,,,,,,
2014-06-18,10695,10705,10695,10705,14,,,,,,,
2014-06-19,10800,10825,10800,10825,8,,,,,,,
2014-06-20,10895,10895,10895,10895,900,,,,,,,
2014-06-23,10920,10920,10855,10860,3443,,,,,,,
2014-06-24,10790,10830,10790,10830,256,,,,,,,
2014-06-25,10850,10850,10835,10835,15,,,,,,,
2014-06-26,10830,10830,10830,10830,0,,,,,,,
2014-06-27,10675,10740,10675,10720,12,,,,,,,
2014-06-30,10765,10765,10755,10765,107,,,,,,,
2014-07-01,10895,10920,10895,10920,914,,,,,,,
2014-07-02,10975,10975,10975,10975,500,,,,,,,
2014-07-03,12615,12615,10930,10965,1378,,,,,,,
2014-07-04,11015,11025,10985,10995,184,,,,,,,
2014-07-07,10995,11010,10970,10970,383,,,,,,,
2014-07-08,10880,10880,10855,10855,81,,,,,,,
2014-07-09,10870,10870,10870,10870,0,,,,,,,
2014-07-10,10800,10800,10800,10800,0,,,,,,,
2014-07-11,10715,10745,10705,10745,27,,,,,,,
2014-07-14,10760,10770,10760,10770,1623,,,,,,,
2014-07-15,10945,10945,10910,10925,3,,,,,,,
