Date,Open,High,Low,Close,Volume,Adjshareprice,Adjshareratio,Clsssmajind,Clsssminind,Stockinfo,Adjshareevnt,Prevdayclose
2018-12-21,10000,10035,9965,9995,40484,,,,,,,
2018-12-24,9995,9995,9945,9955,10113,,,,,,,
2018-12-26,9875,9875,9700,9765,5009,,,,,,,
2018-12-27,9975,10000,9890,9900,5024,,,,,,,
2018-12-28,9970,9995,9950,9995,1021,,,,,,,
2019-01-02,10055,10055,9745,9790,2027,,,,,,,
2019-01-03,9805,9830,9735,9745,2019,,,,,,,
2019-01-04,9675,9855,9675,9855,3007,,,,,,,
2019-01-07,9935,9965,9915,9955,2005,,,,,,,
2019-01-08,9985,10085,9980,10050,2066,,,,,,,
2019-01-09,10095,10235,10090,10210,2125,,,,,,,
2019-01-10,10175,10195,10140,10160,51712,,,,,,,
2019-01-11,10210,10315,10205,10295,1500,,,,,,,
2019-01-14,10415,10520,10400,10475,2005,,,,,,,
2019-01-15,10490,10555,10490,10515,2173,,,,,,,
2019-01-16,10545,10610,10530,10610,2004,,,,,,,
2019-01-17,10640,10640,10550,10570,1500,,,,,,,
2019-01-18,10610,10735,10600,10720,1511,,,,,,,
2019-01-21,10790,10790,10685,10730,15035,,,,,,,
2019-01-22,10725,10790,10690,10710,2096,,,,,,,
2019-01-23,10640,10830,10640,10830,1580,,,,,,,
2019-01-24,10955,11055,10840,10920,16800,,,,,,,
2019-01-25,10895,11015,10880,10960,102492,,,,,,,
2019-01-28,10965,10965,10850,10875,3814,,,,,,,
2019-01-29,10895,10970,10785,10865,52781,,,,,,,
2019-01-30,10855,10880,10840,10845,4527,,,,,,,
2019-01-31,10915,10960,10810,10945,2041,,,,,,,
2019-02-01,10960,11020,10935,10995,2160,,,,,,,
2019-02-07,10995,10995,10915,10970,2186,,,,,,,
2019-02-08,10965,11065,10960,11000,3202,,,,,,,
2019-02-11,10995,10995,10915,10920,1930,,,,,,,
2019-02-12,10985,10985,10900,10900,488,,,,,,,
2019-02-13,10965,11015,10955,11015,2162,,,,,,,
2019-02-14,11000,11000,10930,11000,2027,,,,,,,
2019-02-15,11050,11050,10955,11000,1178,,,,,,,
2019-02-18,11010,11055,11005,11030,4781,,,,,,,
2019-02-19,11130,11140,11120,11135,312,,,,,,,
2019-02-20,11115,11155,11075,11120,3435,,,,,,,
2019-02-21,11010,11085,11010,11065,1071,,,,,,,
2019-02-22,10985,11070,10985,11040,1571,,,,,,,
2019-02-25,11060,11065,11020,11025,10468,,,,,,,
2019-02-26,11055,11095,11015,11075,3853,,,,,,,
2019-02-27,11040,11120,11040,11115,1580,,,,,,,
2019-02-28,11090,11110,10795,10795,1066,,,,,,,
2019-03-04,10760,10845,10760,10800,526,,,,,,,
2019-03-05,10745,10775,10715,10750,3016,,,,,,,
2019-03-06,10695,10705,10685,10705,1020,,,,,,,
2019-03-07,10640,10640,10530,10530,149,,,,,,,
2019-03-08,10510,10590,10485,10490,1686,,,,,,,
2019-03-11,10450,10500,10420,10500,779,,,,,,,
2019-03-12,10535,10550,10500,10515,801,,,,,,,
2019-03-13,10515,10595,10515,10590,620,,,,,,,
2019-03-14,10605,10710,10605,10705,520,,,,,,,
2019-03-15,10620,10785,10620,10670,600,,,,,,,
2019-03-18,10705,10835,10705,10810,2113,,,,,,,
2019-03-19,10790,10925,10790,10860,1244,,,,,,,
2019-03-20,10785,10800,10680,10760,1066,,,,,,,
2019-03-21,10810,10810,10670,10670,863,,,,,,,
2019-03-22,10700,10700,10635,10685,609,,,,,,,
2019-03-25,10580,10580,10420,10435,886,,,,,,,
2019-03-26,10455,10510,10455,10510,75,,,,,,,
2019-03-27,10515,10540,10470,10500,615,,,,,,,
2019-03-28,10430,10430,10290,10305,901,,,,,,,
2019-03-29,10375,10425,10315,10410,270,,,,,,,
2019-04-01,10545,10555,10510,10540,298,,,,,,,
2019-04-02,10540,10540,10495,10515,319,,,,,,,
2019-04-03,10455,10505,10455,10505,517,,,,,,,
2019-04-04,10560,10600,10520,10570,21238,,,,,,,
2019-04-05,10630,10650,10605,10650,1000,,,,,,,
2019-04-08,10700,10700,10655,10690,502,,,,,,,
2019-04-09,10665,10690,10645,10690,117,,,,,,,
2019-04-10,10760,10760,10745,10745,500,,,,,,,
2019-04-11,10800,10800,10740,10795,350,,,,,,,
2019-04-12,10730,10775,10685,10775,2345,,,,,,,
2019-04-15,10790,10790,10775,10775,83,,,,,,,
2019-04-16,10730,10780,10725,10770,503,,,,,,,
2019-04-17,10760,10760,10725,10725,12,,,,,,,
2019-04-18,10775,10860,10710,10720,479,,,,,,,
2019-04-19,10750,10800,10705,10705,578,,,,,,,
2019-04-22,10705,10730,10630,10710,797,,,,,,,
2019-04-23,10720,10795,10720,10795,1135,,,,,,,
2019-04-24,10840,10840,10650,10650,644,,,,,,,
2019-04-25,10590,10630,10525,10550,1135,,,,,,,
2019-04-26,10575,10575,10480,10485,494,,,,,,,
2019-04-29,10385,10460,10385,10460,493,4,-1.29,,,,,
2019-04-30,10475,10475,10315,10355,1321,,,,,,,
2019-05-02,10320,10360,10310,10350,1501,,,,,,,
2019-05-03,10305,10355,10260,10355,1430,,,,,,,
2019-05-07,10190,10290,10145,10235,1183,,,,,,,
2019-05-08,10365,10365,10285,10290,325,,,,,,,
2019-05-09,10225,10225,9995,9995,1206,,,,,,,
2019-05-10,10045,10045,9900,9965,1682,,,,,,,
2019-05-13,9920,9945,9780,9780,1135,,,,,,,
2019-05-14,9690,9730,9645,9665,1035,,,,,,,
2019-05-15,9740,9850,9740,9850,300,,,,,,,
2019-05-16,9890,9910,9800,9815,399,,,,,,,
2019-05-17,9825,9945,9800,9800,1074,,,,,,,
2019-05-20,9890,9890,9735,9745,1072,,,,,,,
2019-05-21,9765,9765,9705,9705,758,,,,,,,
2019-05-22,9710,9720,9665,9715,530,,,,,,,
2019-05-23,9715,9715,9630,9695,2291,,,,,,,
2019-05-24,9650,9650,9530,9580,760,,,,,,,
2019-05-27,9575,9615,9520,9615,570,,,,,,,
2019-05-28,9645,9690,9620,9685,333,,,,,,,
2019-05-29,9580,9610,9550,9575,252,,,,,,,
2019-05-30,9590,9650,9500,9550,501,,,,,,,
2019-05-31,9705,9750,9700,9730,100,,,,,,,
2019-06-03,9695,9710,9645,9700,1300,,,,,,,
2019-06-04,9770,9785,9705,9775,141,,,,,,,
2019-06-05,9840,9865,9780,9780,104,,,,,,,
2019-06-07,9805,9830,9790,9800,108,,,,,,,
2019-06-10,9820,9865,9810,9865,1089,,,,,,,
2019-06-11,9900,9970,9885,9970,241,,,,,,,
2019-06-12,10055,10095,9965,9990,107,,,,,,,
2019-06-13,10020,10065,9940,10060,194,,,,,,,
2019-06-14,9995,10015,9970,9980,1233,,,,,,,
2019-06-17,9990,10005,9945,9945,1033,,,,,,,
2019-06-18,9945,9945,9900,9900,1047,,,,,,,
2019-06-19,9910,9935,9885,9930,499,,,,,,,
2019-06-20,9950,9985,9930,9985,3014,,,,,,,
2019-06-21,9940,9940,9915,9915,791,,,,,,,
2019-06-24,9915,9960,9890,9920,630,,,,,,,
2019-06-25,9910,9955,9880,9895,643,,,,,,,
2019-06-26,9830,9840,9775,9805,789,,,,,,,
2019-06-27,9795,9835,9795,9800,2001,,,,,,,
2019-06-28,9785,9790,9730,9790,69,,,,,,,
2019-07-01,9855,9855,9775,9835,558,,,,,,,
2019-07-02,9765,9855,9765,9810,149,,,,,,,
2019-07-03,9820,9825,9750,9755,1000,,,,,,,
2019-07-04,9755,9775,9685,9775,1007,,,,,,,
2019-07-05,9775,9810,9750,9790,500,,,,,,,
2019-07-08,9710,9710,9530,9535,166,,,,,,,
2019-07-09,9540,9580,9415,9415,1567,,,,,,,
2019-07-10,9455,9455,9390,9445,1015,,,,,,,
2019-07-11,9500,9560,9495,9560,1872,,,,,,,
2019-07-12,9590,9645,9560,9645,651,,,,,,,
2019-07-15,9595,9625,9560,9575,327,,,,,,,
2019-07-16,9595,9610,9575,9610,409,,,,,,,
2019-07-17,9595,9595,9480,9510,582,,,,,,,
2019-07-18,9515,9525,9470,9480,325,,,,,,,
2019-07-19,9470,9565,9470,9555,302,,,,,,,
2019-07-22,9555,9555,9505,9540,1059,,,,,,,
2019-07-23,9520,9555,9510,9555,311,,,,,,,
2019-07-24,9520,9525,9410,9410,300,,,,,,,
2019-07-25,9405,9405,9230,9275,666,,,,,,,
2019-07-26,9215,9225,9075,9130,947,,,,,,,
2019-07-29,9130,9130,8850,8850,169,,,,,,,
2019-07-30,8970,9010,8955,8965,100,,,,,,,
2019-07-31,8965,9045,8905,9030,250,,,,,,,
2019-08-01,8950,9030,8895,8950,817,,,,,,,
2019-08-02,8905,8925,8865,8870,502,,,,,,,
2019-08-05,8810,8810,8485,8505,195,,,,,,,
2019-08-06,8200,8540,8200,8360,123,,,,,,,
2019-08-07,8405,8500,8370,8450,102,,,,,,,
2019-08-08,8555,8720,8530,8720,561,,,,,,,
2019-08-09,8590,8625,8560,8575,200,,,,,,,
2019-08-12,8575,8575,8505,8560,4996,,,,,,,
2019-08-13,8510,8525,8430,8520,159,,,,,,,
2019-08-14,8575,8625,8575,8590,100,,,,,,,
2019-08-16,8440,8445,8380,8425,762,,,,,,,
2019-08-19,8500,8535,8485,8525,9251,,,,,,,
2019-08-20,8525,8625,8515,8625,5086,,,,,,,
2019-08-21,8625,8675,8605,8670,392,,,,,,,
2019-08-22,8690,8690,8600,8605,172,,,,,,,
2019-08-23,8590,8640,8555,8595,1000,,,,,,,
2019-08-26,8455,8455,8340,8340,813,,,,,,,
2019-08-27,8455,8475,8350,8350,100,,,,,,,
2019-08-28,8385,8425,8350,8420,150,,,,,,,
2019-08-29,8400,8440,8375,8415,107,,,,,,,
2019-08-30,8470,8575,8470,8570,193,,,,,,,
2019-09-02,8555,8615,8555,8615,296,,,,,,,
2019-09-03,8595,8615,8540,8555,447,,,,,,,
2019-09-04,8575,8625,8575,8625,100,,,,,,,
2019-09-05,8625,8705,8625,8665,105,,,,,,,
2019-09-06,8695,8695,8625,8635,114,,,,,,,
2019-09-09,8655,8670,8585,8585,102,,,,,,,
2019-09-10,8595,8630,8560,8625,501,,,,,,,
2019-09-11,8710,8785,8690,8750,206,,,,,,,
2019-09-16,8755,8885,8745,8885,500,,,,,,,
2019-09-17,9105,9175,9075,9165,736,,,,,,,
2019-09-18,9315,9315,9170,9170,187,,,,,,,
2019-09-19,9105,9130,9015,9025,1423,,,,,,,
2019-09-20,9010,9085,8990,9060,1019,,,,,,,
2019-09-23,9040,9040,8970,8970,411,,,,,,,
2019-09-24,9060,9060,8980,9015,512,,,,,,,
2019-09-25,9020,9185,8985,9130,136,,,,,,,
2019-09-26,9160,9160,8970,9005,150,,,,,,,
2019-09-27,9045,9045,8955,8995,210,,,,,,,
2019-09-30,8910,8955,8865,8920,172,,,,,,,
2019-10-01,8805,8915,8805,8885,4293,,,,,,,
2019-10-02,8865,8865,8715,8720,2610,,,,,,,
2019-10-04,8735,8735,8620,8620,309,,,,,,,
2019-10-07,8545,8565,8480,8505,137,,,,,,,
2019-10-08,8535,8550,8470,8495,140,,,,,,,
2019-10-10,8475,8475,8415,8415,192,,,,,,,
2019-10-11,8475,8505,8470,8475,127,,,,,,,
2019-10-14,8560,8575,8540,8560,101,,,,,,,
2019-10-15,8540,8575,8530,8565,108,,,,,,,
2019-10-16,8595,8630,8595,8615,114,,,,,,,
2019-10-17,8665,8665,8595,8610,218,,,,,,,
2019-10-18,8640,8650,8575,8580,137,,,,,,,
2019-10-21,8645,8645,8560,8590,410,,,,,,,
2019-10-22,8620,8620,8560,8610,174,,,,,,,
2019-10-23,8535,8570,8525,8570,4,,,,,,,
2019-10-24,8575,8575,8500,8530,102,,,,,,,
2019-10-25,8565,8570,8500,8540,143,,,,,,,
2019-10-28,8595,8610,8545,8555,199,,,,,,,
2019-10-29,8580,8585,8530,8530,102,,,,,,,
2019-10-30,8500,8505,8450,8475,603,,,,,,,
2019-10-31,8530,8550,8505,8515,123,,,,,,,
2019-11-01,8515,8570,8510,8570,158,,,,,,,
2019-11-04,8640,8725,8630,8725,394,,,,,,,
2019-11-05,8730,8770,8680,8770,141,,,,,,,
2019-11-06,8780,8800,8740,8760,169,,,,,,,
2019-11-07,8720,8775,8720,8755,1574,,,,,,,
2019-11-08,8820,8820,8765,8785,821,,,,,,,
2019-11-11,8785,8785,8670,8700,628,,,,,,,
2019-11-12,8705,8830,8705,8820,166,,,,,,,
2019-11-13,8825,8825,8760,8800,102,,,,,,,
2019-11-14,8780,8785,8700,8710,700,,,,,,,
2019-11-15,8760,8825,8750,8795,104,,,,,,,
2019-11-18,8830,8830,8755,8795,133,,,,,,,
2019-11-19,8715,8745,8700,8730,60,,,,,,,
2019-11-20,8715,8715,8545,8585,11405,,,,,,,
2019-11-21,8600,8600,8435,8465,572,,,,,,,
2019-11-22,8490,8525,8455,8485,129,,,,,,,
2019-11-25,8570,8610,8550,8610,143,,,,,,,
2019-11-26,8635,8650,8595,8600,7495,,,,,,,
2019-11-27,8655,8655,8575,8595,389,,,,,,,
