Date,Open,High,Low,Close,Volume,Adjshareprice,Adjshareratio,Clsssmajind,Clsssminind,Stockinfo,Adjshareevnt,Prevdayclose
2017-03-28,9930,9945,9890,9890,142,,,,,,,
2017-03-29,9970,9970,9970,9970,1,,,,,,,
2017-03-30,10105,10125,10105,10125,12,,,,,,,
2017-03-31,10135,10135,10100,10100,23,,,,,,,
2017-04-03,10110,10135,10050,10050,8,,,,,,,
2017-04-04,10040,10040,10040,10040,1,,,,,,,
2017-04-05,10020,10150,10005,10135,4511,,,,,,,
2017-04-06,10070,10070,10065,10065,31,,,,,,,
2017-04-07,10070,10090,10000,10090,4041,,,,,,,
2017-04-10,10120,10120,10025,10025,30,,,,,,,
2017-04-11,10035,10035,10035,10035,0,,,,,,,
2017-04-12,10075,10075,10010,10040,111,,,,,,,
2017-04-13,10145,10145,10145,10145,5,,,,,,,
2017-04-14,10080,10080,10080,10080,0,,,,,,,
2017-04-17,10075,10075,10005,10005,32,,,,,,,
2017-04-18,10040,10040,10040,10040,0,,,,,,,
2017-04-19,10040,10050,10040,10050,59,,,,,,,
2017-04-20,9975,9975,9930,9955,183,,,,,,,
2017-04-21,10080,10080,10080,10080,0,,,,,,,
2017-04-24,10080,10120,10060,10115,10702,,,,,,,
2017-04-25,10125,10290,10125,10285,6464,,,,,,,
2017-04-26,10350,10375,10285,10345,7739,,,,,,,
2017-04-27,10245,10270,10225,10270,4803,,,,,,,
2017-04-28,10270,10285,10270,10285,55,,,,,,,
2017-05-02,10375,10415,10260,10260,20446,,,,,,,
2017-05-04,10405,10450,10405,10445,13902,,,,,,,
2017-05-08,10475,10550,10440,10550,4156,,,,,,,
2017-05-10,10705,10745,10530,10550,5329,,,,,,,
2017-05-11,10580,10750,10580,10750,134,,,,,,,
2017-05-12,10760,10805,10705,10705,1121,,,,,,,
2017-05-15,10750,10750,10650,10710,446,,,,,,,
2017-05-16,10810,10810,10720,10725,191,,,,,,,
2017-05-17,10795,10795,10725,10730,395,,,,,,,
2017-05-18,10645,10685,10645,10675,339,,,,,,,
2017-05-19,10710,10785,10710,10785,118,,,,,,,
2017-05-22,10750,10770,10750,10770,1002,,,,,,,
2017-05-23,10790,10880,10790,10795,1652,,,,,,,
2017-05-24,10865,10905,10850,10905,87,,,,,,,
2017-05-25,10905,10905,10805,10805,1366,,,,,,,
2017-05-26,10975,11020,10975,11015,1841,,,,,,,
2017-05-29,11135,11210,11125,11125,1067,,,,,,,
2017-05-30,11170,11295,11080,11200,515,,,,,,,
2017-05-31,11200,11220,11125,11160,604,,,,,,,
2017-06-01,11165,11165,11035,11095,290398,,,,,,,
2017-06-02,11110,11275,11110,11275,167,,,,,,,
2017-06-05,11285,11330,11250,11305,334,,,,,,,
2017-06-07,11390,11480,11320,11450,15547,,,,,,,
2017-06-08,11460,11620,11460,11615,3151,,,,,,,
2017-06-09,11630,11630,11545,11615,2547,,,,,,,
2017-06-12,11410,11450,11145,11170,14667,,,,,,,
2017-06-13,11235,11515,11235,11515,3499,,,,,,,
2017-06-14,11625,11705,11495,11525,5543,,,,,,,
2017-06-15,11500,11665,11485,11665,14881,,,,,,,
