Date,Open,High,Low,Close,Volume,Adjshareprice,Adjshareratio,Clsssmajind,Clsssminind,Stockinfo,Adjshareevnt,Prevdayclose
2021-07-30,10040,10040,9910,9920,4293,,,,,,,
2021-08-02,9950,9995,9905,9995,4387,,,,,,,
2021-08-03,10015,10030,9955,10030,2960,,,,,,,
2021-08-04,10045,10140,10030,10140,2200,,,,,,,
2021-08-05,10150,10195,10125,10145,2495,,,,,,,
2021-08-06,10160,10180,10110,10145,1089,,,,,,,
2021-08-09,10130,10150,10080,10100,964,,,,,,,
2021-08-10,10110,10110,10050,10060,1872,,,,,,,
2021-08-11,10060,10095,10020,10025,52502,,,,,,,
2021-08-12,10020,10045,9980,10010,1337,,,,,,,
2021-08-13,9990,9990,9765,9865,2320,,,,,,,
2021-08-17,9830,9845,9690,9705,53861,,,,,,,
2021-08-18,9690,9775,9640,9755,584116,,,,,,,
2021-08-19,9690,9745,9540,9540,301641,,,,,,,
2021-08-20,9555,9600,9360,9385,273296,,,,,,,
2021-08-23,9920,9920,9435,9540,1370,,,,,,,
2021-08-24,9615,9700,9605,9685,3286,,,,,,,
2021-08-25,9715,9735,9620,9680,147488,,,,,,,
2021-08-26,9650,9700,9590,9610,1665,,,,,,,
2021-08-27,9565,9700,9565,9630,250422,,,,,,,
2021-08-30,9720,9720,9630,9670,382,,,,,,,
2021-08-31,9735,9855,9665,9855,3215,,,,,,,
2021-09-01,9875,9880,9820,9880,451,,,,,,,
2021-09-02,9870,9870,9755,9760,757,,,,,,,
2021-09-03,9795,9885,9795,9845,1325,,,,,,,
2021-09-06,9825,9885,9820,9855,1909,,,,,,,
2021-09-07,9830,9850,9800,9810,1185,,,,,,,
2021-09-08,9775,9810,9725,9735,333,,,,,,,
2021-09-09,9700,9750,9600,9600,1906,,,,,,,
2021-09-10,9675,9695,9590,9680,381,,,,,,,
2021-09-13,9590,9675,9590,9640,662969,,,,,,,
2021-09-14,9645,9720,9645,9670,1152,,,,,,,
2021-09-15,9715,9735,9665,9710,645,,,,,,,
2021-09-16,9735,9735,9640,9645,226063,,,,,,,
2021-09-17,9650,9680,9600,9680,261,,,,,,,
2021-09-23,9675,9695,9580,9665,488,,,,,,,
2021-09-24,9720,9720,9630,9665,419,,,,,,,
2021-09-27,9685,9740,9640,9705,23944,,,,,,,
2021-09-28,9675,9685,9560,9565,2965,,,,,,,
2021-09-29,9405,9460,9360,9445,3574,,,,,,,
2021-09-30,9445,9560,9445,9525,62389,,,,,,,
2021-10-01,9505,9505,9370,9370,556,,,,,,,
2021-10-05,9330,9330,9160,9250,381,,,,,,,
2021-10-06,9340,9340,9075,9080,577,,,,,,,
2021-10-07,9175,9260,9170,9250,568,,,,,,,
2021-10-08,9315,9325,9230,9235,809267,,,,,,,
2021-10-12,9235,9235,9085,9100,1016028,,,,,,,
2021-10-13,9110,9245,9105,9195,14295,,,,,,,
2021-10-14,9295,9335,9285,9335,32307,,,,,,,
2021-10-15,9465,9465,9415,9440,118,,,,,,,
2021-10-18,9500,9500,9415,9415,2271,,,,,,,
2021-10-19,9495,9545,9480,9505,10111,,,,,,,
2021-10-20,9555,9610,9485,9495,9631,,,,,,,
2021-10-21,9555,9555,9450,9500,53868,,,,,,,
2021-10-22,9500,9525,9435,9455,717,,,,,,,
2021-10-25,9485,9535,9425,9520,57056,,,,,,,
2021-10-26,9610,9650,9560,9650,332,,,,,,,
2021-10-27,9625,9625,9555,9560,4153,,,,,,,
2021-10-28,9560,9630,9490,9490,586768,,,,,,,
2021-10-29,9590,9610,9420,9455,399,,,,,,,
2021-11-01,9420,9495,9415,9430,474,,,,,,,
2021-11-02,9510,9590,9490,9570,103254,,,,,,,
2021-11-03,9570,9570,9445,9465,11801,,,,,,,
2021-11-04,9515,9560,9485,9495,290,,,,,,,
2021-11-05,9545,9545,9445,9480,191,,,,,,,
2021-11-08,9465,9500,9385,9490,412,,,,,,,
2021-11-09,9485,9520,9445,9495,1835,,,,,,,
2021-11-10,9445,9460,9360,9385,72,,,,,,,
2021-11-11,9335,9410,9335,9410,1302,,,,,,,
2021-11-12,9460,9525,9460,9525,564,,,,,,,
2021-11-15,9600,9660,9600,9660,447,,,,,,,
2021-11-16,9640,9665,9635,9645,1495,,,,,,,
2021-11-17,9665,9665,9525,9535,113858,,,,,,,
2021-11-18,9570,9585,9565,9565,110,,,,,,,
2021-11-19,9610,9610,9575,9580,211,,,,,,,
2021-11-22,9665,9745,9625,9715,582918,,,,,,,
2021-11-23,9690,9690,9580,9580,156,,,,,,,
2021-11-24,9580,9600,9500,9545,116,,,,,,,
2021-11-25,9515,9565,9505,9535,44,,,,,,,
2021-11-26,9540,9540,9375,9395,152,,,,,,,
2021-11-29,9245,9315,9245,9260,4541,,,,,,,
2021-11-30,9355,9370,9050,9105,371,,,,,,,
2021-12-01,9055,9260,9055,9245,1159,,,,,,,
2021-12-02,9195,9320,9195,9320,60,,,,,,,
2021-12-03,9330,9460,9295,9410,57,,,,,,,
2021-12-06,9395,9435,9320,9425,198,,,,,,,
2021-12-07,9435,9520,9420,9520,3134,,,,,,,
2021-12-08,9575,9620,9525,9525,616,,,,,,,
2021-12-09,9565,9630,9560,9630,1016,,,,,,,
2021-12-10,9580,9600,9555,9560,320,,,,,,,
2021-12-13,9610,9625,9515,9515,100,,,,,,,
2021-12-14,9465,9520,9425,9465,709,,,,,,,
2021-12-15,9420,9495,9420,9470,229,,,,,,,
2021-12-16,9540,9570,9475,9510,477,,,,,,,
2021-12-17,9505,9560,9495,9545,70,,,,,,,
2021-12-20,9560,9560,9425,9430,114,,,,,,,
2021-12-21,9470,9490,9370,9480,179,,,,,,,
2021-12-22,9490,9525,9450,9500,198,,,,,,,
2021-12-23,9550,9560,9505,9560,796,,,,,,,
2021-12-24,9610,9640,9575,9610,254,,,,,,,
2021-12-27,9640,9640,9560,9600,210,,,,,,,
2021-12-28,9630,9650,9585,9650,7523,,,,,,,
2021-12-29,9700,9760,9550,9635,62015,,,,,,,
2021-12-30,9685,9715,9610,9695,963,,,,,,,
2022-01-03,9745,9745,9610,9685,70916,,,,,,,
2022-01-04,9715,9715,9600,9625,238,,,,,,,
2022-01-05,9675,9675,9445,9475,2087,,,,,,,
2022-01-06,9435,9500,9385,9395,243,,,,,,,
2022-01-07,9470,9510,9375,9475,339,,,,,,,
2022-01-10,9495,9495,9300,9400,86,,,,,,,
2022-01-11,9425,9425,9300,9400,457,,,,,,,
2022-01-12,9470,9495,9420,9485,105847,,,,,,,
2022-01-13,9560,9560,9415,9475,122538,,,,,,,
2022-01-14,9420,9420,9325,9355,390,,,,,,,
2022-01-17,9370,9370,9215,9260,326,,,,,,,
2022-01-18,9310,9315,9140,9190,124238,,,,,,,
2022-01-19,9110,9170,9060,9105,92671,,,,,,,
2022-01-20,9135,9200,9090,9190,57010,,,,,,,
2022-01-21,9135,9135,9010,9095,52360,,,,,,,
2022-01-24,9045,9045,8890,8965,86475,,,,,,,
2022-01-25,8945,8945,8700,8750,393,,,,,,,
2022-01-26,8765,8770,8645,8670,74106,,,,,,,
2022-01-27,8670,8730,8340,8370,80150,,,,,,,
2022-01-28,8390,8590,8290,8590,23537,,,,,,,
2022-02-03,8730,8750,8665,8690,98795,,,,,,,
2022-02-04,8705,8800,8680,8800,34202,,,,,,,
2022-02-07,8855,8855,8650,8715,77336,,,,,,,
2022-02-08,8765,8780,8630,8700,152514,,,,,,,
2022-02-09,8785,8805,8750,8770,108825,,,,,,,
2022-02-10,8825,8850,8750,8815,38740,,,,,,,
2022-02-11,8720,8780,8680,8715,26627,,,,,,,
2022-02-14,8605,8615,8530,8580,7084,,,,,,,
2022-02-15,8600,8610,8480,8495,385,,,,,,,
2022-02-16,8645,8685,8630,8680,43234,,,,,,,
2022-02-17,8720,8830,8635,8740,23802,,,,,,,
2022-02-18,8655,8745,8630,8735,169025,,,,,,,
2022-02-21,8610,8740,8580,8735,125428,,,,,,,
2022-02-22,8595,8650,8555,8625,65209,,,,,,,
2022-02-23,8685,8695,8595,8675,411,,,,,,,
2022-02-24,8585,8585,8440,8450,346,,,,,,,
2022-02-25,8540,8590,8525,8580,204871,,,,,,,
2022-02-28,8560,8670,8540,8670,179863,,,,,,,
2022-03-02,8670,8720,8655,8680,576,,,,,,,
2022-03-03,8765,8825,8765,8820,132527,,,,,,,
2022-03-04,8815,8815,8700,8730,5791,,,,,,,
2022-03-07,8605,8750,8570,8650,60,,,,,,,
2022-03-08,8375,8700,8375,8405,32144,,,,,,,
2022-03-10,8585,8640,8545,8640,88282,,,,,,,
2022-03-11,8615,8615,8520,8550,70160,,,,,,,
2022-03-14,8585,8585,8505,8540,2041,,,,,,,
2022-03-15,8500,8520,8450,8465,133,,,,,,,
2022-03-16,8555,8555,8465,8540,155,,,,,,,
2022-03-17,8685,8730,8670,8725,639373,,,,,,,
2022-03-18,8740,8805,8670,8745,62093,,,,,,,
2022-03-21,8750,8765,8665,8705,132960,,,,,,,
2022-03-22,8695,8760,8505,8505,35336,,,,,,,
2022-03-23,8795,8845,8775,8820,3582,,,,,,,
2022-03-24,8775,8825,8735,8820,473,,,,,,,
2022-03-25,8865,8865,8770,8795,672,,,,,,,
2022-03-28,8775,8825,8735,8775,249,,,,,,,
2022-03-29,8820,8820,8775,8820,173449,,,,,,,
2022-03-30,8860,8900,8840,8855,1082,,,,,,,
2022-03-31,8845,8895,8845,8880,213670,,,,,,,
2022-04-01,8840,8840,8785,8825,444,,,,,,,
2022-04-04,8815,8855,8780,8855,367,,,,,,,
2022-04-05,8860,8880,8830,8880,218,,,,,,,
2022-04-06,8795,8825,8770,8785,147,,,,,,,
2022-04-07,8730,8730,8655,8670,595,,,,,,,
2022-04-08,8695,8700,8640,8700,4834,,,,,,,
