Date,Open,High,Low,Close,Volume,Adjshareprice,Adjshareratio,Clsssmajind,Clsssminind,Stockinfo,Adjshareevnt,Prevdayclose
2011-12-16,5475,5475,5410,5455,22450,,,,,,,
2011-12-19,5435,5435,5160,5280,4106,,,,,,,
2011-12-20,5275,5325,5260,5325,852,,,,,,,
2011-12-21,5425,5485,5400,5475,781,,,,,,,
2011-12-22,5465,5535,5455,5535,10366,,,,,,,
2011-12-23,5550,5565,5535,5535,1213,,,,,,,
2011-12-26,5590,5590,5510,5525,248,,,,,,,
2011-12-27,5455,5500,5440,5490,153,,,,,,,
2011-12-28,5460,5475,5425,5475,76,,,,,,,
2011-12-29,5435,5545,5435,5545,10103,,,,,,,
2012-01-02,5520,5580,5520,5580,31677,,,,,,,
2012-01-03,5590,5640,5585,5620,24043,,,,,,,
2012-01-04,5620,5620,5580,5580,1870,,,,,,,
2012-01-05,5595,5615,5575,5610,20054,,,,,,,
2012-01-06,5570,5575,5535,5535,1318,,,,,,,
2012-01-09,5530,5560,5500,5560,22360,,,,,,,
2012-01-10,5580,5600,5580,5580,262,,,,,,,
2012-01-11,5605,5615,5535,5580,22658,,,,,,,
2012-01-12,5565,5585,5550,5565,25068,,,,,,,
2012-01-13,5570,5620,5550,5555,1510,,,,,,,
2012-01-16,5550,5570,5505,5565,25313,,,,,,,
2012-01-17,5585,5615,5560,5570,32096,,,,,,,
2012-01-18,5570,5580,5570,5580,303,,,,,,,
2012-01-19,5640,5640,5580,5600,20717,,,,,,,
2012-01-20,5590,5630,5580,5630,22038,,,,,,,
2012-01-25,5630,5650,5630,5635,350,,,,,,,
2012-01-26,5665,5715,5660,5690,19227,,,,,,,
2012-01-27,5670,5720,5670,5720,20594,,,,,,,
2012-01-30,5700,5700,5635,5675,1986,,,,,,,
2012-01-31,5690,5735,5690,5725,668,,,,,,,
2012-02-01,5740,5770,5720,5755,10012,,,,,,,
2012-02-02,5765,5765,5630,5670,4063,,,,,,,
2012-02-03,5690,5690,5630,5655,2327,,,,,,,
2012-02-06,5670,5670,5550,5600,6272,,,,,,,
2012-02-07,5600,5650,5570,5650,10839,,,,,,,
2012-02-08,5650,5650,5580,5595,587,,,,,,,
2012-02-09,5575,5575,5545,5555,10389,,,,,,,
2012-02-10,5590,5590,5555,5590,1008,,,,,,,
2012-02-13,5595,5595,5550,5590,780,,,,,,,
2012-02-14,5590,5615,5570,5595,262,,,,,,,
2012-02-15,5600,5700,5600,5700,2483,,,,,,,
2012-02-16,5660,5720,5650,5720,603,,,,,,,
2012-02-17,5740,5740,5705,5740,2060,,,,,,,
2012-02-20,5765,5765,5700,5750,947,,,,,,,
2012-02-21,5745,5760,5730,5755,2422,,,,,,,
2012-02-22,5745,5865,5735,5865,13037,,,,,,,
2012-02-23,5820,5845,5775,5845,8433,,,,,,,
2012-02-24,5845,5860,5815,5860,1058,,,,,,,
2012-02-27,5820,5820,5760,5790,15587,,,,,,,
2012-02-28,5785,5800,5710,5710,572,,,,,,,
2012-02-29,5730,5750,5705,5705,762,,,,,,,
2012-03-02,5785,5830,5720,5830,1343,,,,,,,
2012-03-05,5830,5860,5815,5860,2396,,,,,,,
2012-03-06,5880,5880,5760,5765,10446,,,,,,,
2012-03-07,5740,5820,5715,5820,933,,,,,,,
2012-03-08,5835,5835,5770,5800,1373,,,,,,,
2012-03-09,5840,5900,5830,5900,3312,,,,,,,
2012-03-12,5900,5945,5870,5925,3507,,,,,,,
2012-03-13,5985,6005,5980,6000,4955,,,,,,,
2012-03-14,5985,6040,5985,6030,325,,,,,,,
2012-03-15,6045,6075,6015,6060,2878,,,,,,,
2012-03-16,6050,6070,6015,6040,3143,,,,,,,
2012-03-19,6050,6050,6000,6045,1397,,,,,,,
2012-03-20,6045,6045,5960,6000,20165,,,,,,,
2012-03-21,5985,6025,5960,6025,4219,,,,,,,
2012-03-22,6070,6070,6025,6060,13862,,,,,,,
2012-03-23,6040,6045,6000,6035,11695,,,,,,,
2012-03-26,6030,6040,5975,6005,2530,,,,,,,
2012-03-27,6050,6060,6000,6020,8069,,,,,,,
2012-03-28,6020,6040,6000,6040,8596,,,,,,,
2012-03-29,5985,6060,5980,6055,33434,,,,,,,
2012-03-30,6055,6075,6045,6070,5190,,,,,,,
2012-04-02,6105,6105,6045,6070,6071,,,,,,,
2012-04-03,6070,6085,5980,6005,2984,,,,,,,
2012-04-04,5970,5975,5875,5905,1463,,,,,,,
2012-04-05,5910,6000,5895,6000,2029,,,,,,,
2012-04-06,5970,5990,5940,5940,5026,,,,,,,
2012-04-09,5910,5925,5875,5900,4805,,,,,,,
2012-04-10,5900,5940,5900,5920,3188,,,,,,,
2012-04-12,5900,5900,5855,5895,3820,,,,,,,
2012-04-13,5905,5950,5905,5950,1700,,,,,,,
2012-04-16,5885,5935,5855,5935,737,,,,,,,
2012-04-17,5920,5930,5885,5930,1029,,,,,,,
2012-04-18,5945,5945,5900,5910,751,,,,,,,
2012-04-19,5915,5940,5915,5930,2655,,,,,,,
2012-04-20,5930,5970,5930,5970,9438,,,,,,,
2012-04-23,5975,5975,5945,5970,4724,,,,,,,
2012-04-24,5920,5930,5860,5900,2805,,,,,,,
2012-04-25,5905,5960,5880,5945,3425,,,,,,,
2012-04-26,5990,5990,5950,5950,3678,,,,,,,
2012-04-27,5935,6005,5935,6005,3053,4,-0.50,,,,,
2012-04-30,6010,6020,5980,6010,4886,,,,,,,
2012-05-02,6015,6015,5930,5970,6858,,,,,,,
2012-05-03,5990,6005,5950,6005,4234,,,,,,,
2012-05-04,6035,6060,6005,6060,1281,,,,,,,
2012-05-07,6005,6045,5985,6045,4879,,,,,,,
2012-05-08,6050,6090,6035,6090,2648,,,,,,,
2012-05-09,6090,6165,6080,6155,11411,,,,,,,
2012-05-10,6145,6210,6140,6155,5740,,,,,,,
2012-05-11,6145,6145,6070,6130,957,,,,,,,
2012-05-14,6125,6130,6050,6120,18274,,,,,,,
2012-05-15,6030,6120,6025,6120,8350,,,,,,,
2012-05-16,6100,6100,5975,5975,8340,,,,,,,
2012-05-17,5950,5985,5910,5985,3487,,,,,,,
2012-05-18,5870,5870,5770,5805,21615,,,,,,,
2012-05-21,5855,5855,5760,5855,3059,,,,,,,
2012-05-22,5915,5935,5880,5935,4448,,,,,,,
2012-05-23,5915,5955,5890,5925,1381,,,,,,,
2012-05-24,5960,5960,5900,5935,1963,,,,,,,
2012-05-25,5935,5950,5910,5910,5076,,,,,,,
2012-05-29,5900,5910,5840,5910,6282,,,,,,,
2012-05-30,5890,5895,5810,5880,3997,,,,,,,
2012-05-31,5850,5960,5840,5960,20182,,,,,,,
2012-06-01,5950,5990,5935,5935,2266,,,,,,,
2012-06-04,5785,5890,5785,5835,9600,,,,,,,
2012-06-05,5880,5900,5880,5895,3390,,,,,,,
2012-06-07,5995,6015,5975,5980,3614,,,,,,,
2012-06-08,6020,6040,5975,6000,9011,,,,,,,
2012-06-11,6010,6010,5940,5965,8350,,,,,,,
2012-06-12,5905,5960,5905,5935,1790,,,,,,,
2012-06-13,5935,5960,5890,5960,4845,,,,,,,
2012-06-14,6020,6045,5985,6030,2701,,,,,,,
2012-06-15,6025,6025,5950,5950,2636,,,,,,,
2012-06-18,6015,6015,5950,5955,2084,,,,,,,
2012-06-19,5985,6040,5985,6040,895,,,,,,,
2012-06-20,6060,6065,6045,6065,2913,,,,,,,
2012-06-21,6065,6130,6055,6130,13475,,,,,,,
2012-06-22,6080,6100,6075,6100,2486,,,,,,,
2012-06-25,6060,6075,6060,6075,5549,,,,,,,
2012-06-26,6050,6140,6050,6140,3480,,,,,,,
2012-06-27,6125,6130,6050,6070,2477,,,,,,,
2012-06-28,6025,6025,5950,6000,1014,,,,,,,
2012-06-29,5975,6065,5975,6060,6310,,,,,,,
2012-07-02,6065,6090,6045,6090,3008,,,,,,,
2012-07-03,6130,6140,6105,6115,2366,,,,,,,
2012-07-04,6130,6140,6105,6140,491307,,,,,,,
2012-07-05,6155,6180,6155,6180,488487,,,,,,,
2012-07-06,6165,6185,6130,6140,409696,,,,,,,
2012-07-09,6115,6115,6100,6110,409735,,,,,,,
2012-07-10,6150,6150,6065,6095,408164,,,,,,,
2012-07-11,6095,6145,6090,6145,329860,,,,,,,
2012-07-12,6100,6110,6000,6000,269428,,,,,,,
2012-07-13,5995,5995,5835,5955,1113,,,,,,,
2012-07-16,5970,5970,5890,5950,2290,,,,,,,
2012-07-17,5915,5945,5900,5915,4803,,,,,,,
2012-07-18,5910,5930,5880,5895,1793,,,,,,,
2012-07-19,5940,5960,5925,5960,2782,,,,,,,
2012-07-20,5980,6005,5955,6005,4136,,,,,,,
2012-07-23,5975,5975,5860,5880,6577,,,,,,,
2012-07-24,5840,5875,5770,5855,4235,,,,,,,
2012-07-25,5775,5870,5775,5785,5395,,,,,,,
2012-07-26,5820,5835,5790,5835,1322,,,,,,,
2012-07-27,5900,5900,5830,5845,1236,,,,,,,
2012-07-30,5895,5895,5790,5790,1130,,,,,,,
2012-07-31,5790,5800,5755,5785,1881,,,,,,,
2012-08-01,5750,5825,5750,5820,4366,,,,,,,
2012-08-02,5835,5845,5810,5820,2213,,,,,,,
2012-08-03,5775,5820,5755,5775,1370,,,,,,,
2012-08-06,5810,5820,5790,5800,120513,,,,,,,
2012-08-07,5825,5905,5825,5905,88002,,,,,,,
2012-08-08,5925,5925,5880,5885,202,,,,,,,
2012-08-09,5890,5925,5890,5925,2089,,,,,,,
2012-08-10,5930,5940,5920,5930,1747,,,,,,,
2012-08-13,5945,6020,5945,6020,32523,,,,,,,
2012-08-14,6025,6050,6000,6050,6038,,,,,,,
2012-08-16,6040,6060,6025,6060,4193,,,,,,,
2012-08-17,6060,6075,6035,6055,2291,,,,,,,
2012-08-20,6085,6190,6085,6190,5278,,,,,,,
2012-08-21,6200,6215,6165,6200,5513,,,,,,,
2012-08-22,6220,6310,6195,6310,956206,,,,,,,
2012-08-23,6335,6395,6335,6380,335508,,,,,,,
2012-08-24,6370,6450,6355,6450,8628,,,,,,,
2012-08-27,6460,6540,6460,6520,25305,,,,,,,
2012-08-28,6565,6590,6550,6590,30976,,,,,,,
2012-08-29,6600,6605,6530,6545,1080088,,,,,,,
2012-08-30,6570,6695,6525,6690,103635,,,,,,,
2012-08-31,6655,6790,6655,6790,29059,,,,,,,
2012-09-03,6765,6870,6730,6820,65924,,,,,,,
2012-09-04,6830,6830,6655,6690,14807,,,,,,,
2012-09-05,6710,6710,6540,6615,766884,,,,,,,
2012-09-06,6595,6595,6550,6565,10199,,,,,,,
2012-09-07,6605,6625,6565,6580,35084,,,,,,,
2012-09-10,6585,6635,6585,6635,51741,,,,,,,
2012-09-11,6615,6680,6615,6665,4165,,,,,,,
2012-09-12,6655,6750,6655,6725,229598,,,,,,,
2012-09-13,6735,6770,6710,6740,17306,,,,,,,
2012-09-14,6800,6820,6690,6730,41325,,,,,,,
2012-09-17,6750,6750,6650,6710,38692,,,,,,,
2012-09-18,6715,6780,6710,6780,11241,,,,,,,
2012-09-19,6810,6850,6775,6845,5006,,,,,,,
2012-09-20,6865,6905,6850,6905,29428,,,,,,,
2012-09-21,6955,7030,6930,7030,14817,,,,,,,
2012-09-24,7070,7170,7060,7170,60123,,,,,,,
2012-09-25,7170,7170,7050,7085,117658,,,,,,,
2012-09-26,7025,7025,6950,6950,125711,,,,,,,
2012-09-27,6880,6975,6815,6970,120590,,,,,,,
2012-09-28,6960,6960,6895,6955,10298,,,,,,,
2012-10-02,6940,7010,6940,6975,26484,,,,,,,
2012-10-04,6980,7040,6980,7005,5494,,,,,,,
2012-10-05,7025,7045,6980,7045,9071,,,,,,,
2012-10-08,7075,7150,7050,7150,8208,,,,,,,
2012-10-09,7160,7160,7110,7130,22023,,,,,,,
2012-10-10,7045,7065,6955,6980,25227,,,,,,,
2012-10-11,6950,7035,6900,6950,28940,,,,,,,
